"TYPE","TIME","LAT","LON","ALT","BEARING","ACCURACY","SPEED","NAME","DESCRIPTION","SEGMENT"
"TRACK",,,,,,,,"2016-06-09 17:57","",
"P","2016-06-09T21:57:37Z","38.245232","-85.578354","174.39999389648438","128.8000030517578","2.1213202476501465","4.599999904632568",,,"0"
"P","2016-06-09T21:57:38Z","38.245072","-85.578191","173.60000610351563","138.3000030517578","3.464101552963257","6.199999809265137",,,"0"
"P","2016-06-09T21:57:41Z","38.244867","-85.578096","172.60000610351563","166.0","3.464101552963257","7.699999809265137",,,"0"
"P","2016-06-09T21:57:44Z","38.244624","-85.578103","170.8000030517578","180.60000610351563","2.1213202476501465","8.699999809265137",,,"0"
"P","2016-06-09T21:57:47Z","38.244369","-85.578146","170.10000610351563","183.3000030517578","2.1213202476501465","9.699999809265137",,,"0"
"P","2016-06-09T21:57:49Z","38.244142","-85.57816","168.39999389648438","181.3000030517578","1.7320507764816284","10.800000190734863",,,"0"
"P","2016-06-09T21:57:51Z","38.24393","-85.578146","166.8000030517578","180.60000610351563","1.7320507764816284","11.100000381469727",,,"0"
"P","2016-06-09T21:57:53Z","38.24371","-85.578146","165.6999969482422","180.10000610351563","2.4494898319244385","11.0",,,"0"
"P","2016-06-09T21:57:55Z","38.243516","-85.578127","164.5","178.1999969482422","2.4494898319244385","10.5",,,"0"
"P","2016-06-09T21:57:57Z","38.243323","-85.578127","163.6999969482422","179.89999389648438","2.4494898319244385","10.300000190734863",,,"0"
"P","2016-06-09T21:58:00Z","38.243072","-85.578151","163.8000030517578","182.89999389648438","3.464101552963257","9.5",,,"0"
"P","2016-06-09T21:58:04Z","38.242765","-85.578241","163.5","184.89999389648438","3.0","8.899999618530273",,,"0"
"P","2016-06-09T21:58:07Z","38.242548","-85.578257","162.89999389648438","186.6999969482422","3.0","8.199999809265137",,,"0"
"P","2016-06-09T21:58:11Z","38.242368","-85.578384","162.1999969482422","210.39999389648438","2.4494898319244385","4.300000190734863",,,"0"
"P","2016-06-09T21:58:20Z","38.242385","-85.578677","163.8000030517578","277.29998779296875","2.1213202476501465","7.199999809265137",,,"0"
"P","2016-06-09T21:58:24Z","38.242513","-85.579108","162.3000030517578","291.5","2.1213202476501465","10.5",,,"0"
"P","2016-06-09T21:58:26Z","38.242608","-85.579345","162.10000610351563","300.0","1.7320507764816284","12.0",,,"0"
"P","2016-06-09T21:58:28Z","38.242748","-85.579625","162.5","302.5","2.1213202476501465","12.899999618530273",,,"0"
"P","2016-06-09T21:58:30Z","38.242908","-85.579853","163.6999969482422","310.29998779296875","2.1213202476501465","13.100000381469727",,,"0"
"P","2016-06-09T21:58:32Z","38.243065","-85.580038","163.6999969482422","313.8999938964844","2.1213202476501465","12.300000190734863",,,"0"
"P","2016-06-09T21:58:34Z","38.243224","-85.580221","164.0","315.79998779296875","2.4494898319244385","11.300000190734863",,,"0"
"P","2016-06-09T21:58:36Z","38.243373","-85.58037","164.10000610351563","317.6000061035156","2.4494898319244385","9.899999618530273",,,"0"
"P","2016-06-09T21:58:41Z","38.243538","-85.580511","162.60000610351563","324.79998779296875","2.4494898319244385","5.400000095367432",,,"0"
"P","2016-06-09T21:58:44Z","38.243732","-85.580646","162.6999969482422","329.6000061035156","2.1213202476501465","8.199999809265137",,,"0"
"P","2016-06-09T21:58:47Z","38.244013","-85.580847","163.1999969482422","333.1000061035156","2.1213202476501465","11.899999618530273",,,"0"
"P","2016-06-09T21:58:49Z","38.244237","-85.580977","162.89999389648438","337.70001220703125","2.4494898319244385","13.300000190734863",,,"0"
"P","2016-06-09T21:58:51Z","38.24446","-85.581076","162.89999389648438","341.29998779296875","2.4494898319244385","13.5",,,"0"
"P","2016-06-09T21:58:53Z","38.244694","-85.581141","162.5","348.0","2.4494898319244385","13.300000190734863",,,"0"
"P","2016-06-09T21:58:55Z","38.24494","-85.581216","163.10000610351563","351.8999938964844","2.4494898319244385","13.5",,,"0"
"P","2016-06-09T21:58:57Z","38.245166","-85.58123","162.8000030517578","356.29998779296875","2.4494898319244385","13.100000381469727",,,"0"
"P","2016-06-09T21:58:59Z","38.245428","-85.581232","162.1999969482422","0.30000001192092896","2.4494898319244385","13.0",,,"0"
"P","2016-06-09T21:59:01Z","38.245673","-85.58124","161.5","2.5","2.4494898319244385","12.899999618530273",,,"0"
"P","2016-06-09T21:59:03Z","38.245901","-85.581218","162.8000030517578","5.0","1.7320507764816284","12.0",,,"0"
"P","2016-06-09T21:59:05Z","38.24611","-85.581227","163.3000030517578","3.299999952316284","1.7320507764816284","11.0",,,"0"
"P","2016-06-09T21:59:08Z","38.246338","-85.581218","163.1999969482422","0.10000000149011612","1.7320507764816284","7.599999904632568",,,"0"
"P","2016-06-09T21:59:19Z","38.246494","-85.581102","167.5","351.0","2.4494898319244385","0.30000001192092896",,,"0"
"P","2016-06-09T21:59:30Z","38.246324","-85.581008","167.5","149.10000610351563","2.4494898319244385","0.800000011920929",,,"0"
"P","2016-06-09T21:59:43Z","38.246494","-85.581106","168.6999969482422","336.8999938964844","2.4494898319244385","1.0",,,"0"
"P","2016-06-09T22:00:54Z","38.246508","-85.581145","169.6999969482422","344.1000061035156","2.4494898319244385","0.0",,,"0"
"P","2016-06-09T22:00:57Z","38.246624","-85.581202","170.3000030517578","321.79998779296875","2.0","7.5",,,"0"
"P","2016-06-09T22:00:58Z","38.246677","-85.58127","169.89999389648438","301.79998779296875","1.7320507764816284","8.199999809265137",,,"0"
"P","2016-06-09T22:01:00Z","38.246744","-85.581486","168.1999969482422","277.1000061035156","1.5","10.699999809265137",,,"0"
"P","2016-06-09T22:01:02Z","38.246772","-85.581744","167.89999389648438","276.0","1.5","12.100000381469727",,,"0"
"P","2016-06-09T22:01:04Z","38.246852","-85.582141","167.3000030517578","281.70001220703125","3.0","13.199999809265137",,,"0"
"P","2016-06-09T22:01:06Z","38.246896","-85.582464","167.5","277.79998779296875","3.464101552963257","14.300000190734863",,,"0"
"P","2016-06-09T22:01:08Z","38.246928","-85.582801","167.6999969482422","276.3999938964844","3.464101552963257","14.800000190734863",,,"0"
"P","2016-06-09T22:01:10Z","38.246942","-85.583149","168.10000610351563","276.0","3.464101552963257","15.399999618530273",,,"0"
"P","2016-06-09T22:01:12Z","38.246954","-85.58351","168.0","274.3999938964844","2.4494898319244385","16.100000381469727",,,"0"
"P","2016-06-09T22:01:14Z","38.246975","-85.583894","167.6999969482422","274.8999938964844","2.4494898319244385","16.799999237060547",,,"0"
"P","2016-06-09T22:01:16Z","38.247011","-85.584285","167.5","275.3999938964844","2.4494898319244385","17.100000381469727",,,"0"
"P","2016-06-09T22:01:18Z","38.247065","-85.584699","166.89999389648438","276.3999938964844","2.1213202476501465","17.5",,,"0"
"P","2016-06-09T22:01:21Z","38.247137","-85.585351","166.0","276.6000061035156","2.1213202476501465","18.600000381469727",,,"0"
"P","2016-06-09T22:01:23Z","38.247187","-85.585751","166.0","277.29998779296875","2.1213202476501465","18.0",,,"0"
"P","2016-06-09T22:01:25Z","38.247233","-85.586175","165.6999969482422","276.0","1.7320507764816284","18.5",,,"0"
"P","2016-06-09T22:01:27Z","38.247262","-85.586596","165.1999969482422","275.6000061035156","2.1213202476501465","18.700000762939453",,,"0"
"P","2016-06-09T22:01:29Z","38.247289","-85.587011","164.8000030517578","275.1000061035156","2.4494898319244385","18.5",,,"0"
"P","2016-06-09T22:01:31Z","38.247314","-85.587435","164.10000610351563","275.1000061035156","2.4494898319244385","18.600000381469727",,,"0"
