"TYPE","TIME","LAT","LON","ALT","BEARING","ACCURACY","SPEED","NAME","DESCRIPTION","SEGMENT"
"TRACK",,,,,,,,"Home To Work Via Ymca ","",
"P","2017-05-15T12:01:01Z","38.301077","-85.471907","183.3000030517578","28.700000762939453","1.7320507764816284","2.0",,,"0"
"P","2017-05-15T12:01:14Z","38.301246","-85.472108","183.1999969482422","300.1000061035156","1.7320507764816284","5.900000095367432",,,"0"
"P","2017-05-15T12:01:17Z","38.301361","-85.472431","183.60000610351563","295.3999938964844","1.7320507764816284","9.600000381469727",,,"0"
"P","2017-05-15T12:01:19Z","38.301444","-85.472688","182.6999969482422","294.70001220703125","1.5","11.100000381469727",,,"0"
"P","2017-05-15T12:01:21Z","38.301534","-85.472965","182.60000610351563","294.20001220703125","1.2247449159622192","12.0",,,"0"
"P","2017-05-15T12:01:23Z","38.301616","-85.47324","183.39999389648438","292.3999938964844","1.5","12.300000190734863",,,"0"
"P","2017-05-15T12:01:25Z","38.301693","-85.473493","184.0","292.79998779296875","1.2247449159622192","11.300000190734863",,,"0"
"P","2017-05-15T12:01:28Z","38.301797","-85.473803","185.1999969482422","293.0","1.2247449159622192","9.300000190734863",,,"0"
"P","2017-05-15T12:01:32Z","38.301916","-85.474166","183.89999389648438","294.8999938964844","1.5","9.199999809265137",,,"0"
"P","2017-05-15T12:01:34Z","38.302008","-85.474398","185.39999389648438","295.0","1.5","10.899999618530273",,,"0"
"P","2017-05-15T12:01:36Z","38.302087","-85.474637","185.8000030517578","293.3999938964844","1.5","11.100000381469727",,,"0"
"P","2017-05-15T12:01:39Z","38.302173","-85.474931","187.1999969482422","291.3999938964844","1.5","8.399999618530273",,,"0"
"P","2017-05-15T12:01:44Z","38.302365","-85.475028","186.60000610351563","16.0","1.7320507764816284","5.300000190734863",,,"0"
"P","2017-05-15T12:01:47Z","38.302578","-85.474886","185.8000030517578","24.799999237060547","1.5","9.100000381469727",,,"0"
"P","2017-05-15T12:01:49Z","38.302755","-85.474772","186.3000030517578","26.100000381469727","1.7320507764816284","10.199999809265137",,,"0"
"P","2017-05-15T12:01:51Z","38.302931","-85.474656","185.6999969482422","25.100000381469727","2.1213202476501465","10.100000381469727",,,"0"
"P","2017-05-15T12:01:53Z","38.303114","-85.474579","185.8000030517578","21.200000762939453","2.1213202476501465","9.699999809265137",,,"0"
"P","2017-05-15T12:02:01Z","38.303317","-85.474506","186.8000030517578","328.5","2.1213202476501465","3.5",,,"0"
"P","2017-05-15T12:02:05Z","38.303419","-85.474787","187.8000030517578","293.70001220703125","1.7320507764816284","8.699999809265137",,,"0"
"P","2017-05-15T12:02:07Z","38.303484","-85.475007","189.0","292.6000061035156","3.0","10.600000381469727",,,"0"
"P","2017-05-15T12:02:09Z","38.30356","-85.475244","190.60000610351563","291.1000061035156","4.0","11.100000381469727",,,"0"
"P","2017-05-15T12:02:11Z","38.303612","-85.47549","191.8000030517578","290.3999938964844","4.0","11.699999809265137",,,"0"
"P","2017-05-15T12:02:13Z","38.303679","-85.475738","193.1999969482422","289.6000061035156","4.0","12.300000190734863",,,"0"
"P","2017-05-15T12:02:15Z","38.303795","-85.476108","195.3000030517578","291.29998779296875","3.464101552963257","12.899999618530273",,,"0"
"P","2017-05-15T12:02:17Z","38.303873","-85.476373","195.39999389648438","291.1000061035156","3.464101552963257","12.699999809265137",,,"0"
"P","2017-05-15T12:02:19Z","38.30396","-85.47667","195.1999969482422","290.5","3.464101552963257","12.600000381469727",,,"0"
"P","2017-05-15T12:02:21Z","38.30405","-85.476923","195.3000030517578","294.70001220703125","3.0","11.899999618530273",,,"0"
"P","2017-05-15T12:02:23Z","38.30418","-85.477131","195.3000030517578","307.8999938964844","3.0","11.300000190734863",,,"0"
"P","2017-05-15T12:02:25Z","38.304354","-85.477262","194.1999969482422","320.6000061035156","2.8284270763397217","10.5",,,"0"
"P","2017-05-15T12:02:27Z","38.304514","-85.477398","194.89999389648438","324.6000061035156","2.1213202476501465","10.300000190734863",,,"0"
"P","2017-05-15T12:02:30Z","38.304725","-85.477542","193.89999389648438","328.29998779296875","2.1213202476501465","8.300000190734863",,,"0"
"P","2017-05-15T12:02:34Z","38.304883","-85.477673","196.60000610351563","329.79998779296875","2.1213202476501465","3.200000047683716",,,"0"
"P","2017-05-15T12:02:40Z","38.304744","-85.478026","197.1999969482422","228.8000030517578","2.0","8.600000381469727",,,"0"
"P","2017-05-15T12:02:42Z","38.304595","-85.478202","195.8000030517578","226.39999389648438","1.7320507764816284","11.699999809265137",,,"0"
"P","2017-05-15T12:02:44Z","38.304419","-85.478455","195.6999969482422","227.89999389648438","2.1213202476501465","13.800000190734863",,,"0"
"P","2017-05-15T12:02:46Z","38.30424","-85.478703","194.8000030517578","228.1999969482422","2.1213202476501465","14.800000190734863",,,"0"
"P","2017-05-15T12:02:48Z","38.30407","-85.478957","193.3000030517578","228.39999389648438","1.7320507764816284","14.600000381469727",,,"0"
"P","2017-05-15T12:02:50Z","38.303893","-85.479221","193.60000610351563","228.5","1.7320507764816284","15.0",,,"0"
"P","2017-05-15T12:02:52Z","38.303711","-85.47947","192.39999389648438","227.8000030517578","2.1213202476501465","15.100000381469727",,,"0"
"P","2017-05-15T12:02:54Z","38.30353","-85.479721","191.5","227.89999389648438","2.1213202476501465","15.0",,,"0"
"P","2017-05-15T12:02:56Z","38.303333","-85.479965","190.1999969482422","226.5","2.1213202476501465","15.199999809265137",,,"0"
