GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Miles Per Gallon(Instant)(mpg),GPS Altitude(ft),Speed (GPS)(mph),Run time since engine start(s),Speed (OBD)(mph),Miles Per Gallon(Long Term Average)(mpg)
Sun Dec 30 19:08:24 EST 2012,30-Dec-2012 19:08:25.974,-85.62220128333334,38.14720966666667,0.0,2.0,198.4,0.0,-0.19613299,1.75539029,9.7870369,0.00841868,0,650.91864014,0,2589,0,23.41811943
Sun Dec 30 19:08:29 EST 2012,30-Dec-2012 19:08:31.002,-85.6222013,38.14720966666667,0.0,2.0,198.4,0.0,-0.49033248,2.07900977,9.63993645,0.00114143,0,650.91864014,0,2594,0,23.41578674
Sun Dec 30 19:08:34 EST 2012,30-Dec-2012 19:08:35.989,-85.6222013,38.14720966666667,0.0,2.0,198.4,0.0,-0.77472532,2.0888164,9.75761604,0.01489878,0,650.91864014,0,2599,0,23.41384506
Sun Dec 30 19:08:39 EST 2012,30-Dec-2012 19:08:41.002,-85.62220131666666,38.14720966666667,0.0,3.0,198.4,0.0,-0.52955908,2.0888164,9.54187012,-0.00819457,0,650.91864014,0,2604,0,23.4119072
Sun Dec 30 19:08:44 EST 2012,30-Dec-2012 19:08:45.995,-85.62220133333334,38.14720966666667,0.0,3.0,198.4,0.0,-0.38245934,2.2555294,9.30651093,-0.02843922,0,650.91864014,0,2609,0,23.40958595
Sun Dec 30 19:08:49 EST 2012,30-Dec-2012 19:08:50.996,-85.62220135,38.14720966666667,0.0,3.0,198.4,0.0,-0.71588546,2.33398271,9.59090328,0.00348389,0,650.91864014,0,2614,0,23.40727043
Sun Dec 30 19:08:54 EST 2012,30-Dec-2012 19:08:56.004,-85.62220135,38.14720966666667,0.0,3.0,198.4,0.0,-1.22583127,2.86354184,9.24767113,-0.0106408,0,650.91864014,0,2619,0,23.40534592
Sun Dec 30 19:08:59 EST 2012,30-Dec-2012 19:09:00.996,-85.62220136666667,38.14720966666667,0.0,3.0,198.4,0.0,-0.65704554,2.37320924,9.45361042,-0.00953084,0,650.91864014,0,2624,0,23.40265465
Sun Dec 30 19:09:04 EST 2012,30-Dec-2012 19:09:05.995,-85.62220136666667,38.14720966666667,0.0,3.0,198.4,0.0,-0.71588546,2.15746284,9.50264359,-0.00935978,0,650.91864014,0,2629,0,23.40035439
Sun Dec 30 19:09:09 EST 2012,30-Dec-2012 19:09:10.996,-85.62220136666667,38.14720966666667,0.0,3.0,198.4,0.0,3.15774131,3.74614024,8.34545898,-0.01241159,0,650.91864014,0,2634,0,23.39844131
Sun Dec 30 19:09:14 EST 2012,30-Dec-2012 19:09:16.012,-85.62220136666667,38.14720966666667,0.0,2.0,198.4,0.0,-0.47071919,2.82431507,9.81645679,0.03699851,0,650.91864014,0,0,0,23.39691353
