GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Miles Per Gallon(Instant)(mpg),GPS Altitude(ft),Speed (GPS)(mph),Run time since engine start(s),Speed (OBD)(mph),Miles Per Gallon(Long Term Average)(mpg)
Sun Jan 06 12:30:33 EST 2013,06-Jan-2013 12:30:35.697,-85.37388743333334,38.4024406,0.0,2.0,229.0,0.0,-1.49061072,10.70886135,0.72569209,0.09927344,0,751.31231689,0,78,0,35.16658401
Sun Jan 06 12:30:38 EST 2013,06-Jan-2013 12:30:40.698,-85.37392971666667,38.40246066666667,3.138111,2.0,229.2,297.7,-1.88287675,8.86521149,0.86298519,-0.07733005,5.56092358,751.96850586,7.01975393,83,13.04879475,35.15855026
Sun Jan 06 12:30:43 EST 2013,06-Jan-2013 12:30:45.694,-85.37427076666667,38.4023288,8.539778,2.0,229.0,237.8,-1.52983737,10.02239609,1.45138419,0.03866291,15.68531132,751.31231689,19.1029377,88,19.88387871,35.14855957
Sun Jan 06 12:30:48 EST 2013,06-Jan-2013 12:30:50.688,-85.37471166666667,38.40209648333333,9.980222,2.0,228.3,238.5,0.78453195,9.61051655,2.07900977,0.00015354,65.82311249,749.01574707,22.32512093,93,22.36936378,35.14588928
Sun Jan 06 12:30:53 EST 2013,06-Jan-2013 12:30:55.696,-85.37519933333333,38.40186813333333,9.465777,2.0,227.2,238.0,0.94143838,9.37515736,2.86354184,-0.00150156,82.64173126,745.40679932,21.1743412,98,20.50524902,35.16645432
Sun Jan 06 12:30:58 EST 2013,06-Jan-2013 12:31:00.692,-85.37559135,38.40167863333333,5.0415554,2.0,227.3,238.5,1.01989162,9.58109665,1.89268339,-0.00440359,26.20269585,745.73492432,11.27763844,103,8.69919682,35.17850494
Sun Jan 06 12:31:03 EST 2013,06-Jan-2013 12:31:05.696,-85.3757054,38.401623883333336,0.0,2.0,228.3,0.0,0.48052585,10.13026905,1.03950489,0.03386688,0,749.01574707,0,108,0,35.1721344
Sun Jan 06 12:31:08 EST 2013,06-Jan-2013 12:31:10.709,-85.37570703333333,38.40162405,0.0,2.0,228.8,0.0,-0.50994581,10.19891548,1.06892478,0.04127312,0,750.65618896,0,113,0,35.17143631
Sun Jan 06 12:31:13 EST 2013,06-Jan-2013 12:31:15.695,-85.37570646666667,38.401624266666666,0.0,2.0,228.8,0.0,0.86298519,9.29670429,0.91201842,-0.04907739,0,750.65618896,0,118,0,35.17073822
Sun Jan 06 12:31:18 EST 2013,06-Jan-2013 12:31:20.695,-85.3757067,38.40162436666667,0.0,2.0,228.8,0.0,0.45110589,10.02239609,0.9904716,0.02229941,0,750.65618896,0,123,0,35.16989899
Sun Jan 06 12:31:23 EST 2013,06-Jan-2013 12:31:25.689,-85.37570671666667,38.40162436666667,0.0,2.0,228.8,0.0,0.70607877,9.45361042,0.9904716,-0.03374273,0,750.65618896,0,128,0,35.1692009
Sun Jan 06 12:31:28 EST 2013,06-Jan-2013 12:31:30.688,-85.37570673333333,38.40162436666667,0.0,2.0,228.8,0.0,0.59820563,10.3950491,0.9610517,0.06054497,0,750.65618896,0,133,0,35.16864014
Sun Jan 06 12:31:33 EST 2013,06-Jan-2013 12:31:35.701,-85.37570673333333,38.40162436666667,0.0,2.0,228.8,0.0,-0.4314926,10.31659508,0.94143838,0.05156815,0,750.65618896,0,138,0,35.16780472
Sun Jan 06 12:31:38 EST 2013,06-Jan-2013 12:31:40.700,-85.37570673333333,38.40162435,0.0,2.0,228.8,0.0,-0.23535959,10.43427563,1.01008487,0.06352031,0,750.65618896,0,143,0,35.16710663
Sun Jan 06 12:31:43 EST 2013,06-Jan-2013 12:31:45.716,-85.37570671666667,38.40162435,0.0,2.0,228.8,0.0,-0.0784532,10.51272869,1.03950489,0.07153201,0,750.65618896,0,147,0,35.16669083
Sun Jan 06 12:31:47 EST 2013,06-Jan-2013 12:31:50.688,-85.37570671666667,38.40162435,0.0,2.0,228.8,0.0,0.2549729,10.15968895,0.9904716,0.03552294,0,750.65618896,0,153,0,35.16585541
Sun Jan 06 12:31:53 EST 2013,06-Jan-2013 12:31:55.698,-85.37570671666667,38.40162436666667,0.0,2.0,228.8,0.0,0.40207264,10.13026905,1.02969825,0.03341913,0,750.65618896,0,158,0,35.16529465
Sun Jan 06 12:31:58 EST 2013,06-Jan-2013 12:32:00.690,-85.37570671666667,38.40162436666667,0.0,2.0,228.8,0.0,0.70607877,9.83607006,1.01008487,0.00513923,0,750.65618896,0,163,0,35.16460037
Sun Jan 06 12:32:03 EST 2013,06-Jan-2013 12:32:05.695,-85.37570671666667,38.40162436666667,0.0,2.0,228.8,0.0,0.23535959,10.11065578,1.02969825,0.03089905,0,750.65618896,0,168,0,35.1639061
Sun Jan 06 12:32:07 EST 2013,06-Jan-2013 12:32:10.705,-85.37570671666667,38.40162435,0.0,2.0,228.8,0.0,0.48052585,9.67916298,1.06892478,-0.01148862,0,750.65618896,0,173,0,35.16307068
Sun Jan 06 12:32:12 EST 2013,06-Jan-2013 12:32:15.696,-85.37570673333333,38.40162433333333,0.0,2.0,228.8,0.0,0.33342609,9.77723026,1.01008487,-0.00281739,0,750.65618896,0,178,0,35.1623764
Sun Jan 06 12:32:18 EST 2013,06-Jan-2013 12:32:20.689,-85.37570673333333,38.40162431666667,0.0,2.0,228.8,0.0,0.2157463,9.95374966,1.04931152,0.01515496,0,750.65618896,0,183,0,35.16167831
Sun Jan 06 12:32:23 EST 2013,06-Jan-2013 12:32:25.707,-85.37570675,38.4016243,0.0,2.0,228.8,0.0,0.2745862,9.96355629,1.05911815,0.01640081,0,750.65618896,0,188,0,35.16112518
Sun Jan 06 12:32:28 EST 2013,06-Jan-2013 12:32:30.694,-85.37570675,38.401624283333334,0.0,2.0,228.8,0.0,0.23535959,10.32640266,0.86298519,0.05122459,0,750.65618896,0,193,0,35.16043091
Sun Jan 06 12:32:33 EST 2013,06-Jan-2013 12:32:35.691,-85.37570675,38.401624266666666,0.0,2.0,228.8,0.0,-0.74530536,9.92432976,1.86326349,0.02677202,12.03863144,750.65618896,0,198,8.69919682,35.15285492
Sun Jan 06 12:32:38 EST 2013,06-Jan-2013 12:32:40.692,-85.3758105,38.40144591666667,6.3276668,2.0,228.9,160.8,0.70607877,10.01258945,1.18660462,0.02495313,12.70939445,750.98425293,14.15458775,203,16.15565109,35.14294434
Sun Jan 06 12:32:43 EST 2013,06-Jan-2013 12:32:45.704,-85.37563378333333,38.40113135,9.157111,2.0,227.9,148.4,0.0784532,11.10112762,0.47071919,0.12730074,12.06756973,747.70336914,20.48387337,207,22.36936378,35.13572693
Sun Jan 06 12:32:47 EST 2013,06-Jan-2013 12:32:50.696,-85.3754264,38.400808633333334,10.288889,2.0,228.3,162.1,-0.35303938,10.23814201,2.43204904,0.06793094,12.52418137,749.01574707,23.01558876,212,22.9907341,35.13453674
Sun Jan 06 12:32:53 EST 2013,06-Jan-2013 12:32:55.708,-85.37555445,38.40020556666666,14.198667,2.0,226.9,212.6,-0.62762558,11.15016079,1.39254427,0.14186907,17.26903915,744.42254639,31.76151276,218,33.55404282,35.12588501
Sun Jan 06 12:32:57 EST 2013,06-Jan-2013 12:33:00.703,-85.37597866666667,38.3997505,16.719444,2.0,225.0,217.7,-0.62762558,9.02211761,0.50994581,-0.081985,51.89002991,738.18896484,37.40032959,223,39.14638519,35.12277222
Sun Jan 06 12:33:02 EST 2013,06-Jan-2013 12:33:05.692,-85.37658965,38.39911961666667,18.41711,2.0,222.4,217.6,0.70607877,10.43427563,1.88287675,0.07785141,25.83669853,729.65875244,41.19790268,227,42.25324249,35.12176132
Sun Jan 06 12:33:08 EST 2013,06-Jan-2013 12:33:10.696,-85.37746966666667,38.39831768333333,20.886444,2.0,221.5,225.7,-0.0392266,10.13026905,-0.1176798,0.02736688,11.78363895,726.70605469,46.72164536,233,47.84558105,35.11540604
Sun Jan 06 12:33:13 EST 2013,06-Jan-2013 12:33:15.771,-85.37845011666667,38.3976632,23.97311,2.0,221.5,231.2,0.35303938,10.27736855,-0.66685218,0.02861361,12.7858448,726.70605469,53.62631607,237,54.05929184,35.10596466
Sun Jan 06 12:33:18 EST 2013,06-Jan-2013 12:33:20.695,-85.37958293333334,38.39695145,26.28811,2.0,221.0,231.1,-0.0588399,9.89490986,2.1182363,0.02616823,40.38808823,725.06561279,58.80482864,243,57.78752136,35.09971619
Sun Jan 06 12:33:22 EST 2013,06-Jan-2013 12:33:25.705,-85.38053713333333,38.39636788333333,26.905445,2.0,220.7,232.6,-1.25525117,9.51245022,1.38273764,-0.01717883,17.35162926,724.08135986,60.18576431,247,60.89437866,35.09305191
Sun Jan 06 12:33:28 EST 2013,06-Jan-2013 12:33:30.701,-85.38207268333333,38.3954326,29.374777,2.0,219.8,234.4,-0.19613299,8.86521149,1.47099745,-0.08909237,19.60965729,721.12860107,65.70950317,253,65.86534882,35.08773804
Sun Jan 06 12:33:32 EST 2013,06-Jan-2013 12:33:35.713,-85.38320478333333,38.394819416666664,30.558,2.0,219.0,236.6,-1.25525117,10.82654095,0.86298519,0.10913539,21.38218307,718.50396729,68.35630035,258,68.35083008,35.08307266
Sun Jan 06 12:33:38 EST 2013,06-Jan-2013 12:33:40.710,-85.38502606666667,38.393941266666666,31.638334,2.0,218.0,239.8,0.0392266,10.02239609,1.372931,0.02584219,19.26038742,715.2230835,70.77293396,262,70.83631897,35.07686996
Sun Jan 06 12:33:43 EST 2013,06-Jan-2013 12:33:45.690,-85.38663933333333,38.39325323333333,32.204224,2.0,217.2,242.6,-0.58839899,9.85568333,3.47155404,0.06148958,115.72685242,712.59838867,72.03879547,268,70.83631897,35.0734024
Sun Jan 06 12:33:47 EST 2013,06-Jan-2013 12:33:50.696,-85.38792538333334,38.392746116666665,30.866667,2.0,216.9,244.4,0.95124501,9.76742363,2.07900977,0.01721478,51.20642853,711.61413574,69.04676056,273,67.72946167,35.07540512
Sun Jan 06 12:33:53 EST 2013,06-Jan-2013 12:33:55.703,-85.38982941666667,38.39207841666666,30.352222,2.0,217.1,247.8,-0.58839899,9.85568333,2.00055647,0.02154064,21.73259354,712.27038574,67.89598846,278,67.72946167,35.07276154
Sun Jan 06 12:33:58 EST 2013,06-Jan-2013 12:34:00.706,-85.39147563333333,38.39158508333333,31.175333,2.0,216.3,250.5,0.14709975,9.19863701,0.47071919,-0.06633151,25.56156731,709.64569092,69.73722839,283,69.59357452,35.0691185
Sun Jan 06 12:34:03 EST 2013,06-Jan-2013 12:34:05.690,-85.39317368333333,38.391136616666664,31.072445,2.0,215.5,252.6,0.23535959,11.14035416,0.4314926,0.13135898,51.86550522,707.02099609,69.50708008,288,67.72946167,35.07118988
Sun Jan 06 12:34:08 EST 2013,06-Jan-2013 12:34:10.710,-85.39485196666666,38.390752766666665,30.558,2.0,215.0,255.8,-0.6864655,11.76797962,2.3928225,0.22077787,27.68461227,705.3805542,68.35630035,293,67.72946167,35.06978226
Sun Jan 06 12:34:13 EST 2013,06-Jan-2013 12:34:15.715,-85.39656523333333,38.39046055,30.609444,2.0,215.6,258.2,-0.19613299,11.00306129,0.86298519,0.11950147,26.27445984,707.34912109,68.47137451,297,67.72946167,35.06708908
Sun Jan 06 12:34:18 EST 2013,06-Jan-2013 12:34:20.695,-85.39828155,38.39018166666666,30.763779,2.0,215.3,258.0,-0.65704554,9.70858288,1.31409109,-0.00442803,29.60954094,706.36486816,68.81661224,303,68.35083008,35.06399918
Sun Jan 06 12:34:23 EST 2013,06-Jan-2013 12:34:25.693,-85.40000368333334,38.3898958,30.660889,2.0,214.1,257.9,-1.11795807,9.88510323,2.98122144,0.05327821,29.27913666,702.42785645,68.5864563,308,67.72946167,35.06214142
Sun Jan 06 12:34:28 EST 2013,06-Jan-2013 12:34:30.697,-85.40171923333334,38.38960955,30.558,2.0,213.7,257.7,0.50994581,9.72819614,2.64779544,0.02369237,27.08602715,701.11547852,68.35630035,313,67.72946167,35.06035614
Sun Jan 06 12:34:33 EST 2013,06-Jan-2013 12:34:35.692,-85.40341886666667,38.389277,30.609444,2.0,213.1,254.0,-2.05939651,9.22805786,3.33426094,0.01663411,26.93006134,699.14697266,68.47137451,318,67.72946167,35.05703354
Sun Jan 06 12:34:38 EST 2013,06-Jan-2013 12:34:40.689,-85.40507876666666,38.388829466666664,30.763779,2.0,212.6,248.7,0.53936571,9.52225685,0.86298519,-0.02916169,30.06978416,697.5065918,68.81661224,323,67.72946167,35.05438614
Sun Jan 06 12:34:43 EST 2013,06-Jan-2013 12:34:45.689,-85.40668773333333,38.38827775,30.712334,2.0,212.3,243.9,-0.0392266,9.26728439,0.66685218,-0.05822945,28.42087936,696.52233887,68.70153046,328,67.72946167,35.05154419
Sun Jan 06 12:34:48 EST 2013,06-Jan-2013 12:34:50.694,-85.408227,38.38760915,30.609444,2.0,212.0,238.6,0.22555295,9.10057068,0.47071919,-0.07615012,28.94092751,695.53808594,68.47137451,333,67.72946167,35.04822159
Sun Jan 06 12:34:53 EST 2013,06-Jan-2013 12:34:55.690,-85.4096878,38.38684105,30.712334,2.0,211.4,233.5,-0.69627213,9.66935635,3.33426094,0.03967357,29.21816254,693.56951904,68.70153046,338,68.35083008,35.04500198
Sun Jan 06 12:34:58 EST 2013,06-Jan-2013 12:35:00.696,-85.41106941666666,38.385985,30.763779,2.0,211.0,231.1,-1.88287675,9.57129002,2.74586201,0.02765274,32.81235123,692.25720215,68.81661224,343,67.72946167,35.04307938
Sun Jan 06 12:35:03 EST 2013,06-Jan-2013 12:35:05.688,-85.41244313333333,38.385123033333336,30.609444,2.0,211.2,231.7,-0.2157463,8.96327782,0,-0.09140527,25.86755371,692.91339111,68.47137451,348,67.72946167,35.04024887
Sun Jan 06 12:35:08 EST 2013,06-Jan-2013 12:35:10.690,-85.41385003333333,38.38430043333334,30.712334,2.0,211.3,234.9,2.00055647,10.09104252,0.45110589,0.04431832,30.60768318,693.24145508,68.70153046,353,67.72946167,35.03681564
Sun Jan 06 12:35:13 EST 2013,06-Jan-2013 12:35:15.688,-85.41532948333334,38.38355176666666,30.763779,2.0,210.8,239.3,-1.33370435,10.23814201,3.45194077,0.1043694,32.35667801,691.60107422,68.81661224,358,67.72946167,35.03482056
Sun Jan 06 12:35:18 EST 2013,06-Jan-2013 12:35:20.688,-85.41685968333333,38.38286946666667,30.712334,2.0,210.1,241.0,-0.74530536,10.10084915,2.58895564,0.06028569,30.95601654,689.30450439,68.70153046,363,68.35083008,35.03287506
Sun Jan 06 12:35:23 EST 2013,06-Jan-2013 12:35:25.689,-85.41840021666667,38.38220285,30.763779,2.0,209.5,240.9,0.2157463,11.14035416,2.00055647,0.14862919,32.86741257,687.3359375,68.81661224,368,68.35083008,35.03116608
Sun Jan 06 12:35:28 EST 2013,06-Jan-2013 12:35:30.690,-85.41994048333333,38.3815329,30.763779,2.0,208.7,241.2,-1.49061072,9.68896961,2.86354184,0.03568554,32.9665451,684.71130371,68.81661224,373,68.35083008,35.03028107
Sun Jan 06 12:35:33 EST 2013,06-Jan-2013 12:35:35.687,-85.42148306666667,38.380865183333334,30.763779,2.0,208.2,241.1,0.87279183,10.17930222,1.72597039,0.0508517,33.15991211,683.07086182,68.81661224,378,67.72946167,35.02960968
Sun Jan 06 12:35:38 EST 2013,06-Jan-2013 12:35:40.689,-85.4230187,38.380201033333336,30.558,2.0,208.5,241.3,0.9904716,10.86576748,-0.8237586,0.11002135,25.02775764,684.05511475,68.35630035,383,67.72946167,35.0267334
Sun Jan 06 12:35:43 EST 2013,06-Jan-2013 12:35:45.689,-85.42454956666667,38.37954096666667,30.558,2.0,210.1,241.2,1.13757133,9.49283695,0.19613299,-0.03056002,23.76450157,689.30450439,68.35630035,388,67.72946167,35.02125168
Sun Jan 06 12:35:48 EST 2013,06-Jan-2013 12:35:50.691,-85.42608226666667,38.378874333333336,30.609444,2.0,212.0,241.1,-0.53936571,10.53234196,1.17679799,0.0763545,25.23482323,695.53808594,68.47137451,393,67.72946167,35.01523209
Sun Jan 06 12:35:53 EST 2013,06-Jan-2013 12:35:55.689,-85.42762193333333,38.37820286666667,30.866667,2.0,212.7,241.2,-0.86298519,10.82654095,2.82431507,0.138587,30.25487709,697.83465576,69.04676056,397,68.35083008,35.01158142
Sun Jan 06 12:35:58 EST 2013,06-Jan-2013 12:36:00.690,-85.4291693,38.37753111666667,30.918112,2.0,211.0,240.9,0.66685218,10.00278282,1.11795807,0.02289188,37.87929916,692.25720215,69.16184235,403,68.35083008,35.01186752
Sun Jan 06 12:36:03 EST 2013,06-Jan-2013 12:36:05.689,-85.43070511666667,38.37685188333333,30.249332,2.0,207.6,239.5,-0.66685218,9.76742363,1.88287675,0.01090908,110.21324158,681.10235596,67.66582489,408,65.86534882,35.01491547
Sun Jan 06 12:36:08 EST 2013,06-Jan-2013 12:36:10.690,-85.43212596666666,38.3761438,28.963223,2.0,206.1,236.0,-0.1176798,10.86576748,1.21602452,0.10924304,26.31084442,676.18115234,64.78888702,413,64.62260437,35.0161171
Sun Jan 06 12:36:13 EST 2013,06-Jan-2013 12:36:15.692,-85.43347211666666,38.37536196666667,29.426222,3.0,205.7,231.9,-0.04903325,9.96355629,0.5491724,0.01184916,33.83995819,674.86877441,65.82458496,418,65.24397278,35.01374817
Sun Jan 06 12:36:18 EST 2013,06-Jan-2013 12:36:20.689,-85.43476378333334,38.37451313333333,29.271889,2.0,205.5,228.8,0.78453195,9.94394302,0.0392266,0.01145363,28.88855743,674.21258545,65.47934723,423,64.62260437,35.01260376
Sun Jan 06 12:36:23 EST 2013,06-Jan-2013 12:36:25.691,-85.4360113,38.37364675,28.963223,2.0,209.3,228.6,0.0588399,10.12046242,-0.31381279,0.02680302,19.51451683,686.67980957,64.78888702,428,64.62260437,35.00599289
Sun Jan 06 12:36:28 EST 2013,06-Jan-2013 12:36:30.688,-85.4372562,38.37277661666667,29.220444,2.0,214.3,228.2,-0.17651969,10.35582256,0.70607877,0.05288541,19.48043823,703.08398438,65.36427307,433,65.24397278,34.99815369
Sun Jan 06 12:36:33 EST 2013,06-Jan-2013 12:36:35.688,-85.4385154,38.37190315,29.426222,2.0,219.1,228.8,-0.45110589,9.53206348,-0.0392266,-0.03259403,20.94155312,718.83203125,65.82458496,438,65.24397278,34.9908371
Sun Jan 06 12:36:38 EST 2013,06-Jan-2013 12:36:40.689,-85.43981313333333,38.3710611,29.374777,2.0,223.6,232.7,0.94143838,10.00278282,0.50994581,0.02011836,20.60945129,733.5958252,65.70950317,443,64.62260437,34.98376465
Sun Jan 06 12:36:43 EST 2013,06-Jan-2013 12:36:45.690,-85.4411902,38.3703075,29.271889,2.0,227.8,237.8,-0.2745862,9.49283695,0.66685218,-0.03489995,19.82665634,747.37536621,65.47934723,448,64.62260437,34.97516632
Sun Jan 06 12:36:48 EST 2013,06-Jan-2013 12:36:50.688,-85.44264368333333,38.36965106666667,29.374777,2.0,231.4,242.6,0.1176798,9.02211761,1.80442357,-0.06738192,20.90268707,759.18634033,65.70950317,453,65.24397278,34.96780396
Sun Jan 06 12:36:53 EST 2013,06-Jan-2013 12:36:55.689,-85.44415481666667,38.36907943333333,29.117556,2.0,233.2,245.8,-0.32361946,9.92432976,3.412714,0.06494784,113.31052399,765.09185791,65.13411713,458,61.51574707,34.96518326
Sun Jan 06 12:36:58 EST 2013,06-Jan-2013 12:37:00.688,-85.4455697,38.368653083333335,24.64189,2.0,237.3,249.7,1.76519692,10.00278282,3.19696784,0.08012402,114.44835663,778.54333496,55.12233734,463,52.81655121,34.9671669
Sun Jan 06 12:37:03 EST 2013,06-Jan-2013 12:37:05.688,-85.44677625,38.36848498333333,18.211334,2.0,240.4,277.8,3.60884714,10.63040829,4.19724607,0.21638024,109.39440155,788.71386719,40.73759079,468,36.03952789,34.96886444
Sun Jan 06 12:37:08 EST 2013,06-Jan-2013 12:37:10.688,-85.44745435,38.36888415,14.404445,2.0,243.1,337.9,2.46146917,10.35582256,3.29503441,0.13049054,17.6282444,797.57220459,32.22182465,473,32.31130219,34.9661026
Sun Jan 06 12:37:13 EST 2013,06-Jan-2013 12:37:15.689,-85.44738145,38.36954433333333,16.102112,2.0,244.7,27.6,0.39226598,9.61051655,-0.39226598,-0.02406174,16.50995827,802.8215332,36.01939774,478,36.66090012,34.95722198
Sun Jan 06 12:37:18 EST 2013,06-Jan-2013 12:37:20.689,-85.44672255,38.3701239,18.262777,2.0,244.1,54.9,0.98066497,9.53206348,1.9221034,-0.00910395,32.53604889,800.85302734,40.85266876,483,40.38912582,34.95196533
Sun Jan 06 12:37:23 EST 2013,06-Jan-2013 12:37:25.688,-85.44576498333333,38.37045785,18.52,2.0,243.6,78.2,1.30428445,9.77723026,1.9221034,0.01904297,106.99295044,799.21264648,41.42805862,488,40.38912582,34.95335007
Sun Jan 06 12:37:28 EST 2013,06-Jan-2013 12:37:30.690,-85.4447419,38.37046373333333,16.925222,2.0,243.4,99.1,0.61781895,9.02211761,3.88343334,-0.00211442,152.85588074,798.55639648,37.86064148,493,34.79678726,34.95504379
Sun Jan 06 12:37:33 EST 2013,06-Jan-2013 12:37:35.688,-85.44397853333334,38.37035095,9.002778,2.0,243.0,105.6,0.78453195,9.06134415,4.04033947,0.00914538,82.28723145,797.24407959,20.13863945,498,14.91290855,34.96066284
Sun Jan 06 12:37:38 EST 2013,06-Jan-2013 12:37:40.688,-85.44376993333333,38.37023918333333,0.926,2.0,243.3,147.1,-0.90221179,10.12046242,1.93191004,0.04893696,0,798.22833252,2.07140279,503,0,34.96232986
Sun Jan 06 12:37:43 EST 2013,06-Jan-2013 12:37:45.689,-85.4437625,38.37023241666667,0.0,2.0,243.4,0.0,0.23535959,9.33593082,1.43177092,-0.04225749,0,798.55639648,0,508,0,34.96152496
Sun Jan 06 12:37:48 EST 2013,06-Jan-2013 12:37:50.691,-85.44376275,38.37023418333333,0.0,2.0,243.4,0.0,-0.12748645,9.99297619,1.18660462,0.02053297,0,798.55639648,0,513,0,34.96072006
Sun Jan 06 12:37:53 EST 2013,06-Jan-2013 12:37:55.691,-85.44373748333334,38.37010501666666,8.282556,2.0,243.8,183.9,0.98066497,11.37571335,-0.94143838,0.16249657,6.02378511,799.86877441,18.52754974,518,21.74799156,34.94794846
Sun Jan 06 12:37:58 EST 2013,06-Jan-2013 12:38:00.778,-85.44388071666667,38.36958261666667,15.021778,2.0,244.2,193.3,-0.74530536,10.06162262,1.19641125,0.03030765,12.65450668,801.18109131,33.60276031,523,35.41815948,34.93506241
Sun Jan 06 12:38:03 EST 2013,06-Jan-2013 12:38:05.689,-85.4441209,38.3688327,19.08589,2.0,244.6,195.2,-0.90221179,9.29670429,2.12804294,-0.02883059,80.01559448,802.49346924,42.69391632,528,42.8746109,34.92851639
Sun Jan 06 12:38:08 EST 2013,06-Jan-2013 12:38:10.688,-85.44443196666667,38.36800336666667,19.240223,2.0,245.0,198.1,0.0392266,9.56148338,2.03978324,-0.00875044,132.56315613,803.80578613,43.03915024,533,42.25324249,34.92850876
Sun Jan 06 12:38:13 EST 2013,06-Jan-2013 12:38:15.688,-85.4447931,38.367195966666664,18.52,2.0,244.8,200.1,-0.39226598,10.19891548,2.23591614,0.0597285,132.80711365,803.14959717,41.42805862,538,40.38912582,34.92987823
Sun Jan 06 12:38:18 EST 2013,06-Jan-2013 12:38:20.688,-85.4451199,38.36649546666666,12.861111,2.0,246.4,200.3,-0.87279183,8.86521149,3.33426094,-0.03577304,126.86420441,808.39892578,28.76948357,543,25.47621918,34.9318428
Sun Jan 06 12:38:23 EST 2013,06-Jan-2013 12:38:25.788,-85.44527316666667,38.36616515,3.0352223,2.0,247.4,199.5,-0.10787315,9.84587669,2.47127581,0.02948964,22.00354767,811.67974854,6.78959846,548,4.34959841,34.93928146
Sun Jan 06 12:38:28 EST 2013,06-Jan-2013 12:38:30.688,-85.44529683333333,38.36611981666667,0.0,2.0,247.4,0.0,0.1176798,9.59090328,1.50041747,-0.0157277,0,811.67974854,0,553,0,34.93539047
Sun Jan 06 12:38:33 EST 2013,06-Jan-2013 12:38:35.688,-85.44530133333333,38.3661199,0.0,2.0,247.5,0.0,-1.13757133,10.05181599,1.65732384,0.03958035,0,812.00787354,0,558,0,34.93445587
Sun Jan 06 12:38:38 EST 2013,06-Jan-2013 12:38:40.687,-85.44533745,38.36603866666667,7.4594445,2.0,247.7,197.8,-0.56878567,10.26756191,0.35303938,0.04350686,6.48073244,812.6640625,16.68630219,563,19.26250648,34.92437363
