GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Miles Per Gallon(Instant)(mpg),GPS Altitude(ft),Speed (GPS)(mph),Run time since engine start(s),Speed (OBD)(mph),Miles Per Gallon(Long Term Average)(mpg)
Mon Jan 07 18:37:37 EST 2013,07-Jan-2013 18:37:40.650,-85.57098688333333,38.24593251666667,19.754667,3.0,202.3,95.5,0.79433864,8.78675842,0.78453195,-0.02429347,19.07969284,663.71392822,44.18992996,157,44.11735535,34.7417717
Mon Jan 07 18:37:43 EST 2013,07-Jan-2013 18:37:45.650,-85.56962446666667,38.24582895,20.063334,3.0,203.8,95.3,-1.45138419,10.53234196,1.73577702,0.0927701,24.03499413,668.63519287,44.8803978,163,44.73872757,34.73865509
Mon Jan 07 18:37:48 EST 2013,07-Jan-2013 18:37:50.659,-85.56848726666666,38.245737733333335,20.011889,3.0,205.1,95.7,0.0392266,11.14035416,-0.1176798,0.1303246,23.73948097,672.90026855,44.76531601,168,44.73872757,34.73628998
Mon Jan 07 18:37:53 EST 2013,07-Jan-2013 18:37:55.651,-85.56734163333333,38.24565665,20.217667,3.0,205.5,95.2,-0.4118793,10.37543583,0.5491724,0.05459332,30.68838882,674.21258545,45.22563171,172,44.73872757,34.73485565
Mon Jan 07 18:37:58 EST 2013,07-Jan-2013 18:38:00.663,-85.56618695,38.245576533333335,20.372,3.0,205.0,94.9,0.19613299,10.10084915,1.41215754,0.03449655,53.9458313,672.57220459,45.57086182,178,44.73872757,34.73731232
Mon Jan 07 18:38:03 EST 2013,07-Jan-2013 18:38:05.658,-85.56520503333333,38.24551088333333,10.597555,4.0,204.9,94.8,-0.09806649,9.57129002,5.29559088,0.10973251,73.97744751,672.24407959,23.70605659,183,18.64113617,34.74355316
Mon Jan 07 18:38:08 EST 2013,07-Jan-2013 18:38:10.672,-85.56487858333334,38.24549218333333,2.1092222,4.0,205.5,95.2,-0.09806649,9.57129002,5.29559088,0.10973251,9.24717999,674.21258545,4.71819544,188,0,34.74164581
Mon Jan 07 18:38:13 EST 2013,07-Jan-2013 18:38:15.660,-85.56485948333334,38.24549145,0.0,4.0,205.7,0.0,-0.1176798,10.01258945,1.31409109,0.02411628,0,674.86877441,0,193,0,34.74123764
Mon Jan 07 18:38:18 EST 2013,07-Jan-2013 18:38:20.652,-85.56486025,38.245493466666666,0.0,4.0,205.5,0.0,0.0392266,9.25747776,1.17679799,-0.05407774,0,674.21258545,0,198,0,34.74090958
Mon Jan 07 18:38:23 EST 2013,07-Jan-2013 18:38:25.673,-85.56485981666667,38.2454937,0.0,3.0,205.5,0.0,-0.09806649,10.02239609,1.39254427,0.00094637,0,674.21258545,0,203,0,34.74066544
Mon Jan 07 18:38:28 EST 2013,07-Jan-2013 18:38:30.979,-85.56485981666667,38.2454937,0.0,3.0,205.5,0.0,-0.70607877,9.90471649,1.4023509,0.01690388,0,674.21258545,0,208,0,34.74025726
Mon Jan 07 18:38:33 EST 2013,07-Jan-2013 18:38:35.652,-85.56485986666667,38.24549373333333,0.0,4.0,205.5,0.0,-0.14709975,10.23814201,1.42196417,0.0484103,0,674.21258545,0,213,0,34.73985291
Mon Jan 07 18:38:38 EST 2013,07-Jan-2013 18:38:40.645,-85.56485988333333,38.24549375,0.0,4.0,205.5,0.0,-0.38245934,9.56148338,1.2356379,-0.02181274,0,674.21258545,0,218,0,34.73952484
Mon Jan 07 18:38:43 EST 2013,07-Jan-2013 18:38:45.668,-85.56485988333333,38.24549375,0.0,4.0,205.5,0.0,-0.0392266,9.33593082,1.22583127,-0.045506,0,674.21258545,0,222,0,34.7392807
Mon Jan 07 18:38:47 EST 2013,07-Jan-2013 18:38:50.644,-85.56485988333333,38.24549375,0.0,4.0,205.5,0.0,-1.01989162,10.29698181,0.6864655,0.05173838,0,674.21258545,0,228,0,34.73895645
Mon Jan 07 18:38:53 EST 2013,07-Jan-2013 18:38:55.662,-85.5647369,38.24548553333333,6.3276668,4.0,206.0,94.8,-1.01989162,9.57129002,0.4314926,-0.01310628,5.36515284,675.85302734,14.15458775,233,17.39839363,34.7326889
Mon Jan 07 18:38:58 EST 2013,07-Jan-2013 18:39:00.645,-85.56419726666667,38.2454497,12.140889,6.0,207.4,95.3,-1.13757133,11.29726028,2.03978324,0.17060089,8.58138371,680.44616699,27.15839386,238,28.58307457,34.7272644
Mon Jan 07 18:39:03 EST 2013,07-Jan-2013 18:39:06.065,-85.56341835,38.24539596666666,14.970333,6.0,208.7,95.2,-0.66685218,8.94366455,0.30400613,-0.09061348,12.37266827,684.71130371,33.48767853,243,34.79678726,34.72176743
Mon Jan 07 18:39:08 EST 2013,07-Jan-2013 18:39:10.645,-85.56248923333334,38.2453247,17.388222,6.0,209.5,95.7,-0.24516624,9.83607006,0.9610517,0.0079063,23.6675148,687.3359375,38.89634323,248,39.14638519,34.71760941
Mon Jan 07 18:39:13 EST 2013,07-Jan-2013 18:39:15.657,-85.56148623333333,38.245240833333334,18.057,3.0,210.8,96.1,-0.48052585,9.53206348,1.16699135,0.01802828,24.00128746,691.60107422,40.39235687,253,40.38912582,34.71540451
Mon Jan 07 18:39:18 EST 2013,07-Jan-2013 18:39:20.645,-85.56042835,38.24515493333333,19.343111,3.0,211.1,96.0,-0.35303938,10.3950491,-0.19613299,0.0550797,22.06281281,692.58532715,43.26930618,258,43.49598312,34.71203613
Mon Jan 07 18:39:23 EST 2013,07-Jan-2013 18:39:25.655,-85.5592851,38.24506341666667,20.629223,3.0,210.7,96.1,-1.10815144,8.66907883,1.41215754,-0.10291415,23.16472626,691.27294922,46.14625549,263,46.60284042,34.71034241
Mon Jan 07 18:39:28 EST 2013,07-Jan-2013 18:39:30.645,-85.55807476666666,38.2449557,21.966778,2.0,210.1,96.5,-0.58839899,10.12046242,2.43204904,0.05735397,25.37160301,689.30450439,49.13828278,268,49.0883255,34.70714188
Mon Jan 07 18:39:33 EST 2013,07-Jan-2013 18:39:35.648,-85.55682301666667,38.24484616666667,22.224,2.0,208.6,96.1,0.28439283,10.31659508,1.68674374,0.06064045,46.21929932,684.38323975,49.71367264,273,49.70969391,34.70755386
Mon Jan 07 18:39:38 EST 2013,07-Jan-2013 18:39:40.657,-85.55554198333333,38.24473591666667,22.58411,3.0,205.9,95.9,-0.78453195,9.51245022,1.6475172,-0.01800889,104.43874359,675.52490234,50.51921463,278,49.70969391,34.71014023
Mon Jan 07 18:39:42 EST 2013,07-Jan-2013 18:39:45.696,-85.55452545,38.24465295,22.12111,4.0,201.5,95.8,-0.80414528,9.66935635,1.41215754,-0.0058713,66.66811371,661.0892334,49.48351288,283,49.0883255,34.71239471
Mon Jan 07 18:39:47 EST 2013,07-Jan-2013 18:39:50.652,-85.55328028333334,38.244547583333336,21.812445,3.0,198.2,96.2,0.1569064,9.29670429,2.3928225,-0.02666402,37.04877472,650.26245117,48.79304504,288,48.46695328,34.71520996
Mon Jan 07 18:39:53 EST 2013,07-Jan-2013 18:39:55.657,-85.55179865,38.24441905,21.915333,2.0,198.3,96.0,1.05911815,10.40485573,-0.0784532,0.03141842,28.07667542,650.59057617,49.02320099,293,49.0883255,34.71398926
Mon Jan 07 18:39:58 EST 2013,07-Jan-2013 18:40:00.655,-85.55054465,38.24431821666667,22.172556,2.0,198.5,96.0,0.47071919,11.17958069,0.70607877,0.13753128,32.57187653,651.2467041,49.59859085,298,49.0883255,34.71304321
Mon Jan 07 18:40:03 EST 2013,07-Jan-2013 18:40:05.702,-85.54928706666666,38.24421121666666,22.069666,2.0,198.8,96.8,1.72597039,11.19919395,0.31381279,0.15017307,33.53871918,652.23095703,49.36843872,303,49.0883255,34.71254349
Mon Jan 07 18:40:08 EST 2013,07-Jan-2013 18:40:10.664,-85.54804393333333,38.24408435,21.86389,2.0,200.5,96.8,-2.70663524,10.3362093,2.07900977,0.10423434,23.19828796,657.80841064,48.90812683,308,48.46695328,34.71053314
Mon Jan 07 18:40:13 EST 2013,07-Jan-2013 18:40:15.651,-85.54679143333334,38.24408476666667,22.224,2.0,202.4,81.1,-0.47071919,9.74780941,1.45138419,0.00040197,27.57304382,664.04199219,49.71367264,312,49.70969391,34.70864868
Mon Jan 07 18:40:17 EST 2013,07-Jan-2013 18:40:20.657,-85.5458126,38.24429463333333,22.12111,2.0,203.6,69.7,0.33342609,9.68896961,1.13757133,-0.0103305,33.5647316,667.97900391,49.48351288,318,49.70969391,34.70785904
Mon Jan 07 18:40:23 EST 2013,07-Jan-2013 18:40:25.670,-85.54447538333334,38.244822533333334,19.343111,3.0,203.3,62.4,0.35303938,8.90443802,1.52983737,-0.08366615,119.93666077,666.99475098,43.26930618,323,39.14638519,34.70837021
Mon Jan 07 18:40:28 EST 2013,07-Jan-2013 18:40:30.645,-85.54361716666666,38.24517265,15.536222,3.0,203.4,62.6,0.16671304,8.86521149,-0.1176798,-0.10142714,97.35182953,667.32281494,34.75354004,328,33.55404282,34.71212006
Mon Jan 07 18:40:33 EST 2013,07-Jan-2013 18:40:35.813,-85.54286491666667,38.24547775,14.558778,2.0,203.7,63.2,-0.0196133,10.18910885,0.58839899,0.03501964,13.6882019,668.30706787,32.56705856,333,33.55404282,34.71154404
Mon Jan 07 18:40:38 EST 2013,07-Jan-2013 18:40:40.645,-85.54206555,38.245805833333335,16.77089,2.0,204.1,62.5,-0.64723891,10.37543583,1.11795807,0.06044698,16.31746864,669.6194458,37.51540756,338,38.52501297,34.70670319
Mon Jan 07 18:40:43 EST 2013,07-Jan-2013 18:40:45.690,-85.54119495,38.24617776666667,16.77089,2.0,204.7,60.0,0.45110589,9.06134415,2.72624874,-0.03967738,167.3946991,671.58789062,37.51540756,343,36.03952789,34.70676422
Mon Jan 07 18:40:48 EST 2013,07-Jan-2013 18:40:50.695,-85.54052075,38.24646753333333,8.385445,2.0,204.9,62.8,0.20593965,9.10057068,3.66768694,-0.00494933,62.45943832,672.24407959,18.75770378,348,14.29153728,34.71377945
Mon Jan 07 18:40:53 EST 2013,07-Jan-2013 18:40:55.660,-85.54033231666666,38.2465442,0.5144445,2.0,204.6,54.6,-0.44129923,9.82626343,1.14737797,0.00410831,0,671.2598877,1.15077949,353,0,34.71269989
Mon Jan 07 18:40:58 EST 2013,07-Jan-2013 18:41:00.648,-85.54024035,38.24657723333333,3.3953333,2.0,205.2,55.8,-3.51078057,10.66963482,0.90221179,0.14332414,6.28305864,673.22833252,7.59514427,358,14.29153728,34.70655823
Mon Jan 07 18:41:03 EST 2013,07-Jan-2013 18:41:05.869,-85.54025668333334,38.246893666666665,10.597555,3.0,206.5,341.1,-0.2157463,9.67916298,0.8237586,-0.01488388,6.33156681,677.49346924,23.70605659,363,26.09758949,34.70095444
Mon Jan 07 18:41:08 EST 2013,07-Jan-2013 18:41:10.647,-85.54050416666666,38.247422316666665,13.375556,3.0,208.7,341.6,-0.32361946,9.49283695,1.05911815,-0.03112561,13.8349905,684.71130371,29.9202652,368,31.06855965,34.69524765
Mon Jan 07 18:41:13 EST 2013,07-Jan-2013 18:41:15.780,-85.54077018333334,38.248025733333336,14.713111,2.0,208.6,341.4,-0.0588399,10.35582256,0.58839899,0.05200124,14.44497204,684.38323975,32.91229248,373,33.55404282,34.69120789
Mon Jan 07 18:41:18 EST 2013,07-Jan-2013 18:41:20.652,-85.54105361666667,38.24868276666667,15.536222,2.0,209.7,341.6,0.02941995,9.49283695,1.68674374,-0.02252674,36.92808151,687.99212646,34.75354004,378,34.79678726,34.68959427
Mon Jan 07 18:41:23 EST 2013,07-Jan-2013 18:41:25.645,-85.54133446666667,38.24934581666667,15.381889,2.0,209.7,341.4,0.33342609,10.27736855,2.31436944,-0.08949381,42.64844131,687.99212646,34.40830612,383,34.17541504,34.69263458
Mon Jan 07 18:41:28 EST 2013,07-Jan-2013 18:41:30.653,-85.54160295,38.24999675,15.021778,2.0,209.7,342.3,-0.1176798,9.53206348,1.07873142,-0.02741379,25.12986374,687.99212646,33.60276031,388,33.55404282,34.6917305
Mon Jan 07 18:41:33 EST 2013,07-Jan-2013 18:41:35.665,-85.54186948333333,38.25063815,14.970333,2.0,211.5,341.8,0.1569064,10.21852875,1.60829055,0.04923022,133.33622742,693.89764404,33.48767853,393,31.68992996,34.69094467
Mon Jan 07 18:41:38 EST 2013,07-Jan-2013 18:41:40.665,-85.54212643333334,38.25122523333334,12.758223,2.0,212.8,341.7,0.2157463,10.23814201,-0.1569064,0.0386399,35.23377991,698.16271973,28.53932953,398,27.96170425,34.69672394
Mon Jan 07 18:41:43 EST 2013,07-Jan-2013 18:41:45.652,-85.54235443333333,38.25178053333333,12.964,3.0,212.8,342.1,0.64723891,10.43427563,2.27514267,0.08526731,60.25772095,698.16271973,28.99964142,403,28.58307457,34.69731522
Mon Jan 07 18:41:48 EST 2013,07-Jan-2013 18:41:50.652,-85.54256961666667,38.25233123333334,12.552444,3.0,212.0,342.6,0.0784532,8.97308445,0.70607877,-0.06192905,25.51222038,695.53808594,28.07901573,408,27.34033203,34.69941711
Mon Jan 07 18:41:53 EST 2013,07-Jan-2013 18:41:55.645,-85.5427925,38.2528539,12.192333,3.0,211.8,342.9,-0.47071919,10.82654095,1.94171667,0.11690032,32.83692551,694.88189697,27.27347183,413,27.96170425,34.69816589
Mon Jan 07 18:41:56 EST 2013,07-Jan-2013 18:42:00.645,-85.54292445,38.25317805,12.964,2.0,211.0,341.9,-0.60801226,10.55195522,3.37348747,0.12560725,130.90246582,692.25720215,28.99964142,418,29.82581711,34.69974136
Mon Jan 07 18:42:03 EST 2013,07-Jan-2013 18:42:05.646,-85.54325221666667,38.253974066666665,13.529889,2.0,210.8,343.3,-2.03978324,9.26728439,3.45194077,0.02394736,122.84552002,691.60107422,30.26549911,423,28.58307457,34.70058823
Mon Jan 07 18:42:08 EST 2013,07-Jan-2013 18:42:10.676,-85.54347281666666,38.2545183,12.192333,2.0,210.6,342.3,-0.32361946,10.47350216,1.8436501,0.07919431,48.98223114,690.94488525,27.27347183,428,26.71896172,34.7026062
Mon Jan 07 18:42:13 EST 2013,07-Jan-2013 18:42:15.650,-85.54368456666667,38.2550319,12.089444,2.0,210.3,342.5,-0.2549729,9.99297619,1.88287675,0.03154445,24.92831421,689.96063232,27.04331589,433,27.34033203,34.70100021
Mon Jan 07 18:42:18 EST 2013,07-Jan-2013 18:42:20.652,-85.5438982,38.25555538333333,12.552444,2.0,210.1,342.5,-0.65704554,9.81645679,1.88287675,0.01208103,29.78448105,689.30450439,28.07901573,438,28.58307457,34.69879913
Mon Jan 07 18:42:22 EST 2013,07-Jan-2013 18:42:25.665,-85.54407103333334,38.255999616666664,13.169778,3.0,210.7,341.6,0.17651969,9.79684353,1.13757133,0.00017202,105.39852905,691.27294922,29.45995331,443,29.20444679,34.70259476
Mon Jan 07 18:42:28 EST 2013,07-Jan-2013 18:42:30.647,-85.54435928333334,38.25668151666667,13.427,4.0,208.3,342.4,-0.4314926,10.59118176,1.69655037,0.08892131,134.19822693,683.39898682,30.03534317,448,30.44718933,34.70343781
Mon Jan 07 18:42:33 EST 2013,07-Jan-2013 18:42:35.661,-85.54459361666666,38.257285716666665,14.1472225,3.0,205.3,343.9,-0.1569064,9.63012981,3.18716121,0.02879608,117.50441742,673.55645752,31.64643478,453,26.09758949,34.70428467
Mon Jan 07 18:42:38 EST 2013,07-Jan-2013 18:42:40.654,-85.54475528333333,38.257727083333336,8.591222,3.0,204.3,344.0,-0.4314926,11.14035416,1.74558365,0.14495158,76.49388885,670.27557373,19.21801567,458,17.39839363,34.71324158
Mon Jan 07 18:42:43 EST 2013,07-Jan-2013 18:42:45.657,-85.54485313333333,38.25807356666667,8.282556,2.0,204.0,351.2,0.0784532,7.92377281,-0.0784532,-0.19755459,76.31665039,669.2913208,18.52754974,463,18.64113617,34.71321106
Mon Jan 07 18:42:48 EST 2013,07-Jan-2013 18:42:50.652,-85.5449082,38.25846906666666,10.597555,2.0,201.8,355.6,-0.37265268,10.3656292,1.18660462,0.0588603,16.43243599,662.07348633,23.70605659,468,27.34033203,34.71113586
Mon Jan 07 18:42:53 EST 2013,07-Jan-2013 18:42:55.650,-85.54496125,38.25904046666667,13.684222,2.0,201.6,357.3,0.2745862,9.40457726,2.15746284,-0.02138454,112.74810028,661.4173584,30.61073303,473,29.82581711,34.71310806
Mon Jan 07 18:42:58 EST 2013,07-Jan-2013 18:43:00.655,-85.54492038333333,38.2596397,12.706778,2.0,201.2,7.2,-0.38245934,9.74780941,1.05911815,-0.00508928,103.06821442,660.10498047,28.42424965,478,27.34033203,34.71395111
Mon Jan 07 18:43:03 EST 2013,07-Jan-2013 18:43:05.645,-85.5448346,38.260184816666666,11.780778,3.0,201.7,7.4,0.58839899,10.58137512,0.94143838,0.07919431,22.75901413,661.74542236,26.35284996,483,27.34033203,34.71327209
Mon Jan 07 18:43:08 EST 2013,07-Jan-2013 18:43:10.655,-85.54474461666666,38.26074021666667,12.192333,4.0,201.1,8.3,-0.37265268,10.13026905,0.74530536,0.03077698,12.62557602,659.7769165,27.27347183,488,26.09758949,34.70999146
Mon Jan 07 18:43:13 EST 2013,07-Jan-2013 18:43:15.645,-85.54466503333333,38.26127695,12.192333,3.0,205.4,0.7,-1.0983448,9.67916298,0.64723891,-0.01017332,11.74935818,673.88452148,27.27347183,493,27.96170425,34.70534897
Mon Jan 07 18:43:18 EST 2013,07-Jan-2013 18:43:20.653,-85.54480838333333,38.261848183333335,13.427,2.0,205.2,345.7,0.45110589,9.26728439,2.15746284,-0.03432912,116.7829361,673.22833252,30.03534317,498,27.34033203,34.70406342
Mon Jan 07 18:43:23 EST 2013,07-Jan-2013 18:43:25.651,-85.54489888333333,38.26234181666667,9.620111,2.0,200.5,356.1,3.45194077,6.51161528,-0.2745862,-0.25356144,74.3605957,657.80841064,21.51957512,503,18.01976395,34.71191025
Mon Jan 07 18:43:28 EST 2013,07-Jan-2013 18:43:30.663,-85.5449168,38.262739,9.568666,2.0,199.6,357.8,-0.51975244,9.93413639,2.47127581,0.03950393,104.84042358,654.85565186,21.40449524,508,22.36936378,34.7222023
Mon Jan 07 18:43:33 EST 2013,07-Jan-2013 18:43:35.654,-85.54490911666667,38.263193083333334,9.620111,2.0,198.9,8.3,1.60829055,9.15941048,2.37320924,-0.02701133,91.15418243,652.559021,21.51957512,513,19.88387871,34.7253418
Mon Jan 07 18:43:38 EST 2013,07-Jan-2013 18:43:40.649,-85.54471943333333,38.2635295,7.562333,2.0,200.1,37.1,-0.17651969,10.14007568,0.2745862,0.02882457,6.55067396,656.49609375,16.91645622,518,18.01976395,34.72475815
Mon Jan 07 18:43:43 EST 2013,07-Jan-2013 18:43:45.654,-85.54434456666667,38.263791633333334,9.517222,2.0,200.4,48.5,-0.1569064,9.85568333,1.05911815,0.00520992,14.09073353,657.48028564,21.28942108,523,22.9907341,34.71988297
Mon Jan 07 18:43:48 EST 2013,07-Jan-2013 18:43:50.645,-85.54391085,38.264119683333334,10.443222,2.0,202.7,44.3,-0.4314926,9.72819614,0.35303938,0.1116147,14.30230618,665.02624512,23.36082268,528,24.85484695,34.7148819
Mon Jan 07 18:43:53 EST 2013,07-Jan-2013 18:43:55.658,-85.5435285,38.26453523333333,11.626445,4.0,204.8,31.1,0.56878567,10.12046242,1.372931,0.03735256,18.6938839,671.91601562,26.00761604,533,26.09758949,34.70950317
Mon Jan 07 18:43:58 EST 2013,07-Jan-2013 18:44:00.650,-85.54322286666667,38.26500381666666,11.369223,6.0,205.4,29.9,0.35303938,10.03220272,1.88287675,0.03577054,27.20387077,673.88452148,25.43222618,538,26.09758949,34.70729828
Mon Jan 07 18:44:03 EST 2013,07-Jan-2013 18:44:05.652,-85.54293136666666,38.26542023333333,10.237445,6.0,206.7,29.9,-0.0588399,9.98316956,1.71616375,0.02723908,102.97660065,678.14959717,22.90051079,543,21.74799156,34.71805573
Mon Jan 07 18:44:08 EST 2013,07-Jan-2013 18:44:10.663,-85.54268278333333,38.26577505,7.562333,6.0,207.3,27.4,-0.0784532,10.35582256,2.32417607,0.07657063,65.88069916,680.11810303,16.91645622,548,16.15565109,34.73017883
Mon Jan 07 18:44:13 EST 2013,07-Jan-2013 18:44:15.661,-85.54250741666667,38.265987933333335,1.4404445,6.0,207.5,35.3,-0.24516624,9.64974308,1.41215754,-0.01090258,0,680.77429199,3.22218227,553,0,34.73069382
