"TYPE","TIME","LAT","LON","ALT","BEARING","ACCURACY","SPEED","NAME","DESCRIPTION","SEGMENT"
"P","2016-06-09T16:50:56Z","38.242776","-85.511379","194.60000610351563","277.20001220703125","3.0","15.100000381469727",,,"0"
"P","2016-06-09T16:50:59Z","38.242858","-85.511932","195.10000610351563","278.0","3.0","16.299999237060547",,,"0"
"P","2016-06-09T16:51:01Z","38.242906","-85.512315","194.8000030517578","277.5","3.464101552963257","16.799999237060547",,,"0"
"P","2016-06-09T16:51:03Z","38.242953","-85.512697","194.39999389648438","277.3999938964844","3.0","17.100000381469727",,,"0"
"P","2016-06-09T16:51:05Z","38.242991","-85.513083","194.0","277.6000061035156","3.464101552963257","16.5",,,"0"
"P","2016-06-09T16:51:07Z","38.243028","-85.513454","194.1999969482422","277.70001220703125","4.0","16.299999237060547",,,"0"
"P","2016-06-09T16:51:09Z","38.243061","-85.513791","193.6999969482422","278.6000061035156","4.898979663848877","14.800000190734863",,,"0"
"P","2016-06-09T16:51:11Z","38.243084","-85.514053","193.60000610351563","276.6000061035156","4.898979663848877","11.800000190734863",,,"0"
"P","2016-06-09T16:51:15Z","38.243125","-85.514357","193.10000610351563","280.29998779296875","4.0","5.400000095367432",,,"0"
"P","2016-06-09T16:51:48Z","38.243176","-85.514505","195.39999389648438","290.20001220703125","2.4494898319244385","0.0",,,"0"
"P","2016-06-09T16:52:16Z","38.243193","-85.514675","196.10000610351563","281.20001220703125","1.7320507764816284","4.199999809265137",,,"0"
"P","2016-06-09T16:52:17Z","38.243193","-85.514777","196.39999389648438","276.29998779296875","1.7320507764816284","5.800000190734863",,,"0"
"P","2016-06-09T16:52:20Z","38.243239","-85.515147","197.89999389648438","276.5","1.7320507764816284","10.600000381469727",,,"0"
"P","2016-06-09T16:52:22Z","38.243279","-85.515468","198.0","276.5","3.464101552963257","12.699999809265137",,,"0"
"P","2016-06-09T16:52:24Z","38.2433","-85.515718","196.5","276.8999938964844","3.0","13.5",,,"0"
"P","2016-06-09T16:52:26Z","38.243321","-85.516069","196.0","277.0","3.464101552963257","15.0",,,"0"
"P","2016-06-09T16:52:27Z","38.243344","-85.516297","195.89999389648438","277.0","3.0","15.0",,,"0"
"P","2016-06-09T16:52:29Z","38.243379","-85.516598","195.39999389648438","277.0","3.0","15.0",,,"0"
"P","2016-06-09T16:52:31Z","38.243409","-85.516963","195.0","278.29998779296875","2.4494898319244385","14.0",,,"0"
"P","2016-06-09T16:52:33Z","38.243444","-85.517214","194.8000030517578","279.20001220703125","2.4494898319244385","13.0",,,"0"
"P","2016-06-09T16:52:35Z","38.243485","-85.517459","194.1999969482422","280.20001220703125","2.4494898319244385","10.100000381469727",,,"0"
"P","2016-06-09T16:52:38Z","38.243497","-85.517714","192.89999389648438","279.79998779296875","2.4494898319244385","6.199999809265137",,,"0"
"P","2016-06-09T16:52:53Z","38.243483","-85.51803","191.89999389648438","267.8999938964844","2.0","6.599999904632568",,,"0"
"P","2016-06-09T16:52:55Z","38.243516","-85.518289","191.5","272.3999938964844","2.4494898319244385","9.300000190734863",,,"0"
"P","2016-06-09T16:52:57Z","38.243535","-85.518597","193.3000030517578","274.6000061035156","3.0","11.100000381469727",,,"0"
"P","2016-06-09T16:52:59Z","38.243601","-85.518915","192.6999969482422","278.79998779296875","3.464101552963257","12.399999618530273",,,"0"
"P","2016-06-09T16:53:02Z","38.243653","-85.51944","190.3000030517578","277.20001220703125","3.0","14.199999809265137",,,"0"
"P","2016-06-09T16:53:04Z","38.243718","-85.519801","190.6999969482422","278.20001220703125","3.0","14.800000190734863",,,"0"
"P","2016-06-09T16:53:06Z","38.243763","-85.520172","192.39999389648438","279.70001220703125","2.4494898319244385","15.100000381469727",,,"0"
"P","2016-06-09T16:53:08Z","38.243835","-85.520542","192.0","282.5","2.4494898319244385","15.899999618530273",,,"0"
"P","2016-06-09T16:53:10Z","38.2439","-85.520896","191.6999969482422","285.79998779296875","2.0","16.5",,,"0"
"P","2016-06-09T16:53:12Z","38.243994","-85.521248","192.0","289.6000061035156","2.4494898319244385","16.899999618530273",,,"0"
"P","2016-06-09T16:53:14Z","38.244128","-85.521594","191.39999389648438","292.70001220703125","2.4494898319244385","16.100000381469727",,,"0"
"P","2016-06-09T16:53:16Z","38.244253","-85.521936","190.8000030517578","296.20001220703125","1.7320507764816284","13.800000190734863",,,"0"
"P","2016-06-09T16:53:18Z","38.244345","-85.522155","191.60000610351563","299.0","2.4494898319244385","9.5",,,"0"
"P","2016-06-09T16:53:21Z","38.24445","-85.522373","191.3000030517578","302.70001220703125","3.0","6.599999904632568",,,"0"
"P","2016-06-09T16:53:35Z","38.244551","-85.522585","191.89999389648438","308.3999938964844","2.0","3.4000000953674316",,,"0"
"P","2016-06-09T16:53:39Z","38.244665","-85.522841","190.8000030517578","303.70001220703125","1.7320507764816284","7.800000190734863",,,"0"
"P","2016-06-09T16:53:42Z","38.244797","-85.523125","190.0","300.8999938964844","1.7320507764816284","9.600000381469727",,,"0"
"P","2016-06-09T16:53:44Z","38.244905","-85.523357","190.60000610351563","301.6000061035156","1.7320507764816284","11.5",,,"0"
"P","2016-06-09T16:53:46Z","38.245042","-85.523598","190.89999389648438","302.8999938964844","1.7320507764816284","12.699999809265137",,,"0"
"P","2016-06-09T16:53:48Z","38.245172","-85.523863","192.0","302.8999938964844","2.0","13.300000190734863",,,"0"
"P","2016-06-09T16:53:50Z","38.245321","-85.524131","193.3000030517578","301.8999938964844","2.4494898319244385","13.5",,,"0"
"P","2016-06-09T16:53:52Z","38.245449","-85.524389","194.1999969482422","302.3999938964844","2.4494898319244385","13.0",,,"0"
"P","2016-06-09T16:53:54Z","38.245572","-85.52464","193.89999389648438","302.79998779296875","2.4494898319244385","12.300000190734863",,,"0"
"P","2016-06-09T16:53:56Z","38.245687","-85.52487","193.8000030517578","301.0","2.4494898319244385","11.800000190734863",,,"0"
"P","2016-06-09T16:53:58Z","38.245797","-85.5251","193.3000030517578","302.1000061035156","2.4494898319244385","11.600000381469727",,,"0"
"P","2016-06-09T16:54:00Z","38.245904","-85.525322","193.6999969482422","302.70001220703125","2.4494898319244385","11.800000190734863",,,"0"
"P","2016-06-09T16:54:02Z","38.246019","-85.52553","194.0","302.6000061035156","2.4494898319244385","11.800000190734863",,,"0"
"P","2016-06-09T16:54:04Z","38.246131","-85.525769","194.6999969482422","302.20001220703125","2.0","12.399999618530273",,,"0"
"P","2016-06-09T16:54:06Z","38.246258","-85.526003","195.39999389648438","303.6000061035156","2.0","12.800000190734863",,,"0"
"P","2016-06-09T16:54:08Z","38.246377","-85.526266","195.60000610351563","302.0","1.7320507764816284","13.100000381469727",,,"0"
"P","2016-06-09T16:54:11Z","38.24658","-85.526659","196.10000610351563","302.20001220703125","1.7320507764816284","14.0",,,"0"
