GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Miles Per Gallon(Instant)(mpg),GPS Altitude(ft),Speed (GPS)(mph),Run time since engine start(s),Speed (OBD)(mph),Miles Per Gallon(Long Term Average)(mpg)
Mon Dec 31 09:16:59 EST 2012,31-Dec-2012 09:17:00.974,-85.47202128333333,38.30084093333333,0.0,4.0,194.6,0.0,0.0784532,9.41438389,-0.50994581,-0.04424554,0,638.45147705,0,132,0,29.84565735
Mon Dec 31 09:17:04 EST 2012,31-Dec-2012 09:17:05.971,-85.47202128333333,38.30084086666667,0.0,4.0,194.6,0.0,-0.2157463,7.60996008,-1.372931,-0.21679258,0,638.45147705,0,137,0,29.84155464
Mon Dec 31 09:17:09 EST 2012,31-Dec-2012 09:17:10.985,-85.47202135,38.300840683333334,0.0,4.0,194.6,0.0,-0.70607877,7.80609322,-2.0103631,-0.18051839,0,638.45147705,0,142,0,29.83746338
Mon Dec 31 09:17:14 EST 2012,31-Dec-2012 09:17:15.976,-85.47202141666666,38.300840533333336,0.0,4.0,194.6,0.0,1.13757133,12.39560509,0.94143838,0.2671442,0,638.45147705,0,147,0,29.83338547
Mon Dec 31 09:17:19 EST 2012,31-Dec-2012 09:17:20.973,-85.47202146666666,38.30084045,0.0,4.0,194.6,0.0,-0.98066497,7.57073355,-2.19668961,-0.19559741,0,638.45147705,0,152,0,29.82932091
Mon Dec 31 09:17:24 EST 2012,31-Dec-2012 09:17:25.979,-85.47202148333334,38.30084035,0.0,4.0,194.6,0.0,-0.37265268,7.80609322,-1.96132994,-0.18401802,0,638.45147705,0,157,0,29.82526779
Mon Dec 31 09:17:29 EST 2012,31-Dec-2012 09:17:31.003,-85.47202151666667,38.300840216666664,0.0,4.0,194.6,0.0,0.19613299,9.76742363,-0.90221179,-0.00525951,0,638.45147705,0,162,0,29.82122612
Mon Dec 31 09:17:34 EST 2012,31-Dec-2012 09:17:35.972,-85.47202156666667,38.3008401,0.0,3.0,194.6,0.0,0.70607877,10.9442215,-0.0392266,0.11258769,0,638.45147705,0,167,0,29.8171978
Mon Dec 31 09:17:39 EST 2012,31-Dec-2012 09:17:40.973,-85.4720216,38.30084001666667,0.0,3.0,194.6,0.0,0.23535959,10.31659508,-0.31381279,0.04704285,0,638.45147705,0,172,0,29.81317902
Mon Dec 31 09:17:44 EST 2012,31-Dec-2012 09:17:45.982,-85.47202165,38.30083995,0.0,3.0,194.7,0.0,0.66685218,10.90499496,-0.1176798,0.10840356,0,638.77954102,0,177,0,29.80917358
Mon Dec 31 09:17:49 EST 2012,31-Dec-2012 09:17:50.985,-85.47202166666666,38.30083991666667,0.0,3.0,194.7,0.0,0.78453195,11.53262043,0.1372931,0.17304075,0,638.77954102,0,182,0,29.8051796
Mon Dec 31 09:17:54 EST 2012,31-Dec-2012 09:17:55.979,-85.47202168333334,38.300839866666664,0.0,2.0,194.7,0.0,-0.31381279,8.94366455,-1.372931,-0.08243531,0,638.77954102,0,187,0,29.80119896
Mon Dec 31 09:17:59 EST 2012,31-Dec-2012 09:18:00.988,-85.47202173333334,38.30083988333333,0.0,2.0,194.7,0.0,0.62762558,11.02267456,0,0.12007833,0,638.77954102,0,192,0,29.79722786
Mon Dec 31 09:18:04 EST 2012,31-Dec-2012 09:18:05.988,-85.47202176666667,38.30083988333333,0.0,2.0,194.7,0.0,0.64723891,10.04200935,-0.5491724,0.02194297,0,638.77954102,0,197,0,29.79327011
Mon Dec 31 09:18:09 EST 2012,31-Dec-2012 09:18:10.994,-85.47202175,38.30083995,0.0,2.0,194.7,0.0,-0.23535959,9.02211761,-1.01989162,-0.07950348,0,638.77954102,0,202,0,29.7893219
Mon Dec 31 09:18:14 EST 2012,31-Dec-2012 09:18:15.988,-85.47202173333334,38.30084,0.0,2.0,194.7,0.0,0.19613299,9.33593082,-0.94143838,-0.04864752,0,638.77954102,0,207,0,29.78538704
Mon Dec 31 09:18:19 EST 2012,31-Dec-2012 09:18:20.986,-85.47202178333333,38.300839966666665,0.0,2.0,194.8,0.0,0.34323275,10.55195522,-0.47071919,0.07191277,0,639.10760498,0,212,0,29.78211594
Mon Dec 31 09:18:24 EST 2012,31-Dec-2012 09:18:25.978,-85.47202188333333,38.300839933333336,0.0,2.0,194.8,0.0,0.31381279,9.25747776,-1.17679799,-0.05354846,0,639.10760498,0,217,0,29.77820206
Mon Dec 31 09:18:29 EST 2012,31-Dec-2012 09:18:30.974,-85.47202198333333,38.30083985,0.0,2.0,194.8,0.0,0.26477954,9.21825123,-1.33370435,-0.05551118,0,639.10760498,0,222,0,29.77429771
Mon Dec 31 09:18:34 EST 2012,31-Dec-2012 09:18:35.974,-85.47202205,38.30083976666667,0.0,2.0,194.8,0.0,0.39226598,11.10112762,0.39226598,0.12766767,0,639.10760498,0,227,0,29.77040482
Mon Dec 31 09:18:39 EST 2012,31-Dec-2012 09:18:41.105,-85.4720221,38.30083966666667,0.0,2.0,194.8,0.0,0.20593965,9.25747776,-1.372931,-0.05112779,0,639.10760498,0,232,0,29.76652527
Mon Dec 31 09:18:44 EST 2012,31-Dec-2012 09:18:45.979,-85.47202216666666,38.300839616666664,0.0,2.0,194.8,0.0,0.16671304,9.84587669,-0.84337187,0.00211799,0,639.10760498,0,237,0,29.76265526
Mon Dec 31 09:18:49 EST 2012,31-Dec-2012 09:18:50.975,-85.4720222,38.300839583333335,0.0,2.0,194.8,0.0,0.33342609,10.29698181,-0.1176798,0.04490221,0,639.10760498,0,242,0,29.75879478
Mon Dec 31 09:18:54 EST 2012,31-Dec-2012 09:18:55.982,-85.47202226666667,38.30083953333333,0.0,2.0,194.9,0.0,0.24516624,10.19891548,-0.1569064,0.03471029,0,639.43566895,0,247,0,29.75494766
Mon Dec 31 09:18:59 EST 2012,31-Dec-2012 09:19:00.978,-85.47202235,38.30083951666667,0.0,2.0,194.9,0.0,0.31381279,9.49283695,-0.51975244,-0.03571123,0,639.43566895,0,252,0,29.75111008
Mon Dec 31 09:19:04 EST 2012,31-Dec-2012 09:19:05.982,-85.47202243333334,38.30083943333333,0.0,2.0,194.9,0.0,0.24516624,10.27736855,-0.2745862,0.04295611,0,639.43566895,0,257,0,29.74728394
Mon Dec 31 09:19:09 EST 2012,31-Dec-2012 09:19:10.979,-85.47202246666667,38.30083938333333,0.0,2.0,194.9,0.0,0.32361946,9.06134415,-1.60829055,-0.06665719,0,639.43566895,0,262,0,29.74346924
Mon Dec 31 09:19:14 EST 2012,31-Dec-2012 09:19:15.973,-85.47202245,38.30083945,0.0,2.0,194.9,0.0,0.2745862,8.82598495,-1.88287675,-0.0849942,0,639.43566895,0,267,0,29.74029732
Mon Dec 31 09:19:19 EST 2012,31-Dec-2012 09:19:20.980,-85.4720225,38.30083945,0.0,3.0,195.0,0.0,0.1569064,9.21825123,-2.00055647,-0.04367173,0,639.76379395,0,272,0,29.73587036
Mon Dec 31 09:19:24 EST 2012,31-Dec-2012 09:19:25.974,-85.47202253333333,38.300839466666666,0.0,2.0,195.0,0.0,0.32361946,10.66963482,0.19613299,0.08295453,0,639.76379395,0,277,0,29.73271751
Mon Dec 31 09:19:29 EST 2012,31-Dec-2012 09:19:30.982,-85.47202253333333,38.30083945,0.0,2.0,195.0,0.0,0.28439283,10.05181599,-0.50994581,0.02101934,0,639.76379395,0,282,0,29.72894287
Mon Dec 31 09:19:34 EST 2012,31-Dec-2012 09:19:35.986,-85.47202256666667,38.30083945,0.0,2.0,195.0,0.0,0.2941995,11.14035416,1.01989162,0.13539755,0,639.76379395,0,287,0,29.72517776
Mon Dec 31 09:19:39 EST 2012,31-Dec-2012 09:19:40.974,-85.4720226,38.30083943333333,0.0,2.0,195.0,0.0,-1.20621789,1.0983448,10.25775528,0.05342591,0,639.76379395,0,292,0,29.7214241
Mon Dec 31 09:19:44 EST 2012,31-Dec-2012 09:19:46.003,-85.47202258333333,38.30083945,0.0,2.0,195.0,0.0,-1.32389772,0.53936571,9.42419052,-0.03369641,0,639.76379395,0,297,0,29.71768188
Mon Dec 31 09:19:49 EST 2012,31-Dec-2012 09:19:50.971,-85.47202256666667,38.300839466666666,0.0,2.0,195.0,0.0,-1.372931,0.55897903,9.35554409,-0.03978652,0,639.76379395,0,302,0,29.7139492
Mon Dec 31 09:19:54 EST 2012,31-Dec-2012 09:19:55.976,-85.47202256666667,38.300839466666666,0.0,2.0,195.0,0.0,-2.6674087,1.5102241,9.18883038,-0.01793557,0,639.76379395,0,307,0,29.71022606
Mon Dec 31 09:19:59 EST 2012,31-Dec-2012 09:20:00.986,-85.47202258333333,38.30083945,0.0,2.0,195.0,0.0,-1.10815144,0.95124501,9.24767113,-0.0509969,0,639.76379395,0,312,0,29.70651436
Mon Dec 31 09:20:04 EST 2012,31-Dec-2012 09:20:05.972,-85.47202258333333,38.30083945,0.0,2.0,195.0,0.0,-1.63771045,1.02969825,9.26728439,-0.04031754,0,639.76379395,0,317,0,29.70342827
Mon Dec 31 09:20:09 EST 2012,31-Dec-2012 09:20:10.988,-85.4720226,38.30083941666667,0.0,2.0,195.0,0.0,-2.17707634,1.83384347,9.05153751,-0.03812325,0,639.76379395,0,322,0,29.69973373
Mon Dec 31 09:20:14 EST 2012,31-Dec-2012 09:20:15.986,-85.47202261666666,38.30083938333333,0.0,3.0,195.0,0.0,-2.4222424,2.1182363,9.02211761,-0.02892888,0,639.76379395,0,327,0,29.69605064
Mon Dec 31 09:20:19 EST 2012,31-Dec-2012 09:20:20.979,-85.47202261666666,38.30083938333333,0.0,2.0,195.0,0.0,-1.6769371,1.28467107,9.25747776,-0.03742296,0,639.76379395,0,332,0,29.69237709
Mon Dec 31 09:20:24 EST 2012,31-Dec-2012 09:20:25.986,-85.47202263333334,38.300839366666665,0.0,2.0,195.0,0.0,-1.87307012,1.07873142,9.31631756,-0.03045702,0,639.76379395,0,337,0,29.68932343
Mon Dec 31 09:20:29 EST 2012,31-Dec-2012 09:20:30.992,-85.47202263333334,38.30083935,0.0,2.0,195.0,0.0,-1.52003074,1.45138419,9.30651093,-0.03279227,0,639.76379395,0,342,0,29.68566895
Mon Dec 31 09:20:34 EST 2012,31-Dec-2012 09:20:35.975,-85.47202263333334,38.30083935,0.0,2.0,195.0,0.0,-2.46146917,1.82403684,9.01231098,-0.03504103,0,639.76379395,0,347,0,29.68202209
Mon Dec 31 09:20:39 EST 2012,31-Dec-2012 09:20:40.993,-85.47202263333334,38.300839333333336,0.0,2.0,195.0,0.0,-2.5595355,2.03978324,8.92405128,-0.03641844,0,639.76379395,0,352,0,29.67838669
Mon Dec 31 09:20:44 EST 2012,31-Dec-2012 09:20:45.986,-85.47202265,38.30083931666667,0.0,2.0,195.0,0.0,-2.58895564,1.77500355,9.01231098,-0.03254163,0,639.76379395,0,357,0,29.67476082
Mon Dec 31 09:20:49 EST 2012,31-Dec-2012 09:20:50.983,-85.47202266666666,38.3008393,0.0,2.0,195.0,0.0,-2.27514267,1.7848103,9.08095741,-0.03387493,0,639.76379395,0,362,0,29.67114449
Mon Dec 31 09:20:54 EST 2012,31-Dec-2012 09:20:55.987,-85.47202266666666,38.3008393,0.0,2.0,195.0,0.0,-1.0983448,2.07900977,9.10057068,-0.04721135,0,639.76379395,0,367,0,29.6681385
Mon Dec 31 09:20:59 EST 2012,31-Dec-2012 09:21:00.993,-85.47202268333334,38.30083928333333,0.0,2.0,195.0,0.0,-2.15746284,1.19641125,9.18883038,-0.02778119,0,639.76379395,0,372,0,29.66454124
Mon Dec 31 09:21:04 EST 2012,31-Dec-2012 09:21:06.000,-85.4720227,38.300839266666664,0.0,2.0,195.0,0.0,-1.43177092,0.93163174,9.35554409,-0.03591734,0,639.76379395,0,377,0,29.66095161
Mon Dec 31 09:21:09 EST 2012,31-Dec-2012 09:21:10.979,-85.47202271666667,38.30083925,0.0,2.0,195.0,0.0,-1.32389772,0.66685218,9.33593082,-0.0417611,0,639.76379395,0,382,0,29.65737152
Mon Dec 31 09:21:14 EST 2012,31-Dec-2012 09:21:15.983,-85.47202271666667,38.300839233333335,0.0,2.0,195.0,0.0,-1.43177092,0.75511205,9.35554409,-0.03751433,0,639.76379395,0,387,0,29.65380287
Mon Dec 31 09:21:19 EST 2012,31-Dec-2012 09:21:20.988,-85.47202273333333,38.300839233333335,0.0,2.0,195.0,0.0,-2.19668961,1.0983448,9.05153751,-0.04931158,0,639.76379395,0,392,0,29.65024185
Mon Dec 31 09:21:24 EST 2012,31-Dec-2012 09:21:26.000,-85.47202273333333,38.300839233333335,0.0,2.0,195.0,0.0,-2.41243577,1.11795807,8.92405128,-0.05614954,0,639.76379395,0,397,0,29.64728165
Mon Dec 31 09:21:29 EST 2012,31-Dec-2012 09:21:30.980,-85.47202273333333,38.300839233333335,0.0,2.0,195.0,0.0,-1.75539029,1.00027823,9.29670429,-0.03556073,0,639.76379395,0,402,0,29.64432907
Mon Dec 31 09:21:34 EST 2012,31-Dec-2012 09:21:35.987,-85.47202273333333,38.300839233333335,0.0,2.0,195.0,0.0,-1.03950489,1.539644,9.64974308,-0.0366971,0,639.76379395,0,407,0,29.64079285
Mon Dec 31 09:21:39 EST 2012,31-Dec-2012 09:21:40.975,-85.47202275,38.30083921666667,0.0,2.0,195.0,0.0,-1.60829055,0.46091253,9.36535072,-0.0355705,0,639.76379395,0,412,0,29.63726616
Mon Dec 31 09:21:44 EST 2012,31-Dec-2012 09:21:46.103,-85.47202275,38.30083921666667,0.0,2.0,195.0,0.0,-1.49061072,0.65704554,9.33593082,-0.03930432,0,639.76379395,0,417,0,29.63316536
Mon Dec 31 09:21:49 EST 2012,31-Dec-2012 09:21:50.975,-85.47202276666667,38.3008392,0.0,2.0,195.0,0.0,-1.17679799,0.60801226,9.38496399,-0.03920299,0,639.76379395,0,422,0,29.62965775
Mon Dec 31 09:21:54 EST 2012,31-Dec-2012 09:21:55.981,-85.47202278333333,38.30083918333333,0.0,2.0,195.0,0.0,-1.69655037,1.13757133,9.33593082,-0.03117067,0,639.76379395,0,427,0,29.62616158
Mon Dec 31 09:21:59 EST 2012,31-Dec-2012 09:22:00.993,-85.47202278333333,38.30083918333333,0.0,2.0,195.0,0.0,-1.77500355,1.05911815,9.26728439,-0.03746837,0,639.76379395,0,432,0,29.62267303
Mon Dec 31 09:22:04 EST 2012,31-Dec-2012 09:22:05.979,-85.47202278333333,38.30083918333333,0.0,2.0,195.0,0.0,-1.62790382,0.98066497,9.33593082,-0.03416497,0,639.76379395,0,436,0,29.62093163
Mon Dec 31 09:22:09 EST 2012,31-Dec-2012 09:22:10.976,-85.47202278333333,38.30083918333333,0.0,2.0,195.0,0.0,-1.9515233,1.16699135,9.22805786,-0.03654319,0,639.76379395,0,440,0,29.61919403
Mon Dec 31 09:22:14 EST 2012,31-Dec-2012 09:22:15.982,-85.47202278333333,38.30083916666667,0.0,2.0,195.0,0.0,-2.15746284,1.06892478,9.18883038,-0.03705555,0,639.76379395,0,447,0,29.61630058
Mon Dec 31 09:22:19 EST 2012,31-Dec-2012 09:22:20.977,-85.47202278333333,38.30083916666667,0.0,2.0,195.0,0.0,-2.20649624,1.77500355,9.12999058,-0.03093588,0,639.76379395,0,452,0,29.61283875
Mon Dec 31 09:22:24 EST 2012,31-Dec-2012 09:22:25.979,-85.47202278333333,38.30083916666667,0.0,2.0,195.0,0.0,-1.99074996,1.73577702,9.14960384,-0.0345937,0,639.76379395,0,457,0,29.60938454
Mon Dec 31 09:22:29 EST 2012,31-Dec-2012 09:22:30.980,-85.47202276666667,38.30083916666667,0.0,2.0,195.0,0.0,-1.66713047,0.84337187,9.37515736,-0.03089225,0,639.76379395,0,462,0,29.60593987
Mon Dec 31 09:22:34 EST 2012,31-Dec-2012 09:22:35.997,-85.47202276666667,38.30083916666667,0.0,2.0,195.0,0.0,-1.82403684,1.34351099,9.27709103,-0.03189313,0,639.76379395,0,467,0,29.60307503
Mon Dec 31 09:22:39 EST 2012,31-Dec-2012 09:22:40.975,-85.47202276666667,38.30083916666667,0.0,2.0,195.0,0.0,-2.04958987,1.82403684,9.18883038,-0.02781349,0,639.76379395,0,472,0,29.59964561
Mon Dec 31 09:22:44 EST 2012,31-Dec-2012 09:22:45.978,-85.47202278333333,38.30083916666667,0.0,2.0,195.0,0.0,-2.44185591,2.1182363,8.95347118,-0.03500605,0,639.76379395,0,477,0,29.59622574
Mon Dec 31 09:22:49 EST 2012,31-Dec-2012 09:22:50.976,-85.47202278333333,38.30083915,0.0,2.0,195.0,0.0,-1.8436501,1.77500355,9.25747776,-0.02628374,0,639.76379395,0,482,0,29.59338188
Mon Dec 31 09:22:54 EST 2012,31-Dec-2012 09:22:55.973,-85.47202278333333,38.30083915,0.0,2.0,195.0,0.0,-0.9904716,1.2356379,9.41438389,-0.0322032,0,639.76379395,0,487,0,29.59054375
Mon Dec 31 09:22:59 EST 2012,31-Dec-2012 09:23:00.987,-85.4720228,38.300839133333334,0.0,2.0,195.0,0.0,-1.65732384,1.0983448,9.36535072,-0.02940738,0,639.76379395,0,492,0,29.58771324
Mon Dec 31 09:23:04 EST 2012,31-Dec-2012 09:23:05.974,-85.47202281666667,38.300839116666666,0.0,2.0,195.0,0.0,-1.5102241,1.01989162,9.39477062,-0.02983451,0,639.76379395,0,497,0,29.58432198
Mon Dec 31 09:23:09 EST 2012,31-Dec-2012 09:23:10.994,-85.47202283333333,38.3008391,0.0,4.0,195.0,0.0,-3.67749357,2.93218827,8.52197838,-0.0131309,0,639.76379395,0,502,0,29.58150482
Mon Dec 31 09:23:14 EST 2012,31-Dec-2012 09:23:15.979,-85.47202285,38.3008391,0.0,3.0,195.0,0.0,-1.6475172,1.43177092,9.33593082,-0.02801889,0,639.76379395,0,507,0,29.57812881
Mon Dec 31 09:23:19 EST 2012,31-Dec-2012 09:23:20.974,-85.47202286666666,38.30083908333334,0.0,3.0,195.0,0.0,-0.94143838,1.17679799,9.39477062,-0.03544176,0,639.76379395,0,512,0,29.57476425
Mon Dec 31 09:23:24 EST 2012,31-Dec-2012 09:23:25.998,-85.47202288333334,38.30083908333334,0.0,6.0,195.0,0.0,-1.96132994,0.81395191,9.38496399,-0.02450073,0,639.76379395,0,517,0,29.57140541
Mon Dec 31 09:23:29 EST 2012,31-Dec-2012 09:23:31.012,-85.47202288333334,38.30083908333334,0.0,6.0,195.0,0.0,-2.70663524,2.20649624,9.32612419,0.00977659,0,639.76379395,0,522,0,29.56861496
Mon Dec 31 09:23:34 EST 2012,31-Dec-2012 09:23:35.979,-85.47202288333334,38.3008391,0.0,4.0,195.0,0.0,-1.91229665,1.61809719,9.16921711,-0.03642368,0,639.76379395,0,527,0,29.56582832
Mon Dec 31 09:23:39 EST 2012,31-Dec-2012 09:23:40.984,-85.47202288333334,38.300839116666666,0.0,4.0,195.0,0.0,-2.06920314,1.25525117,9.2084446,-0.03480005,0,639.76379395,0,532,0,29.56360435
Mon Dec 31 09:23:43 EST 2012,31-Dec-2012 09:23:45.977,-85.47202288333334,38.300839116666666,0.0,3.0,195.0,0.0,-3.75594687,2.60856891,8.55139828,-0.01684314,0,639.76379395,0,537,0,29.56082726
Mon Dec 31 09:23:49 EST 2012,31-Dec-2012 09:23:50.978,-85.4720229,38.300839116666666,0.0,4.0,195.0,0.0,-2.40262914,2.35359597,8.90443802,-0.03507656,0,639.76379395,0,542,0,29.55750465
Mon Dec 31 09:23:54 EST 2012,31-Dec-2012 09:23:55.992,-85.47202291666666,38.3008391,0.0,3.0,195.0,0.0,-2.74586201,7.21769428,5.88398981,-0.0156979,0,639.76379395,0,547,0,29.55418968
Mon Dec 31 09:23:59 EST 2012,31-Dec-2012 09:24:00.976,-85.47202296666667,38.30083905,0.0,3.0,195.0,0.0,0.63743222,10.61079502,-1.77500355,0.09322548,0,639.76379395,0,552,0,29.55088425
Mon Dec 31 09:24:04 EST 2012,31-Dec-2012 09:24:05.974,-85.47202298333333,38.3008391,0.0,2.0,195.1,0.0,0.0392266,10.45388889,0.0784532,0.06031573,0,640.09185791,0,557,0,29.54758453
Mon Dec 31 09:24:09 EST 2012,31-Dec-2012 09:24:10.984,-85.47202295,38.30083915,0.0,2.0,195.1,0.0,0.2941995,10.15968895,-0.06864655,0.0307461,0,640.09185791,0,562,0,29.54429436
Mon Dec 31 09:24:14 EST 2012,31-Dec-2012 09:24:15.978,-85.47202293333334,38.30083916666667,0.0,2.0,195.1,0.0,0.30400613,10.40485573,-0.28439283,0.0561285,0,640.09185791,0,567,0,29.54046631
Mon Dec 31 09:24:19 EST 2012,31-Dec-2012 09:24:20.980,-85.47202296666667,38.300839116666666,0.0,2.0,195.1,0.0,0.32361946,10.03220272,-0.18632634,0.01800108,0,640.09185791,0,572,0,29.5371933
Mon Dec 31 09:24:24 EST 2012,31-Dec-2012 09:24:25.995,-85.47202296666667,38.3008391,0.0,2.0,195.1,0.0,0.4118793,9.93413639,-0.14709975,0.00827718,0,640.09185791,0,577,0,29.53392792
Mon Dec 31 09:24:29 EST 2012,31-Dec-2012 09:24:30.994,-85.47202296666667,38.3008391,0.0,2.0,195.1,0.0,0.40207264,10.04200935,-0.12748645,0.01919508,0,640.09185791,0,582,0,29.53121185
Mon Dec 31 09:24:34 EST 2012,31-Dec-2012 09:24:35.978,-85.47202298333333,38.30083908333334,0.0,2.0,195.1,0.0,0.24516624,10.19891548,-0.20593965,0.03479922,0,640.09185791,0,587,0,29.52796173
Mon Dec 31 09:24:39 EST 2012,31-Dec-2012 09:24:40.979,-85.47202298333333,38.30083903333333,0.0,2.0,195.1,0.0,0.32361946,10.16949558,-0.22555295,0.03206766,0,640.09185791,0,592,0,29.52471924
Mon Dec 31 09:24:42 EST 2012,31-Dec-2012 09:24:45.980,-85.47202298333333,38.300839,0.0,2.0,195.1,0.0,0.2157463,10.17930222,-0.22555295,0.0327754,0,640.09185791,0,597,0,29.52256203
Mon Dec 31 09:24:49 EST 2012,31-Dec-2012 09:24:50.982,-85.47202296666667,38.30083896666667,0.0,2.0,195.2,0.0,0.5491724,9.86548996,-0.02941995,0.00186002,0,640.41992188,0,602,0,29.51933098
