GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Miles Per Gallon(Instant)(mpg),GPS Altitude(ft),Speed (GPS)(mph),Run time since engine start(s),Speed (OBD)(mph),Miles Per Gallon(Long Term Average)(mpg)
Sun Dec 30 20:38:34 EST 2012,30-Dec-2012 20:38:35.997,-85.62297141666667,38.1471094,9.825889,2.0,195.4,274.1,0.5491724,10.21852875,1.52983737,0.04938185,17.22656822,641.07611084,21.97988701,183,22.36936378,1.20368302
Sun Dec 30 20:38:39 EST 2012,30-Dec-2012 20:38:40.996,-85.62354685,38.14714368333333,10.083111,2.0,196.8,273.1,-1.72597039,8.39449215,-0.1569064,-0.13160366,16.65689087,645.66931152,22.55527687,188,22.36936378,1.5930922
Sun Dec 30 20:38:44 EST 2012,30-Dec-2012 20:38:46.025,-85.62413291666667,38.14717115,10.597555,2.0,198.2,273.7,-0.36284605,10.43427563,2.94199491,0.10036802,19.14610672,650.26245117,23.70605659,193,24.85484695,2.09618402
Sun Dec 30 20:38:49 EST 2012,30-Dec-2012 20:38:50.989,-85.62478461666667,38.147205533333334,12.243778,2.0,198.8,273.7,-0.98066497,9.72819614,-1.8436501,0.00889313,27.62786865,652.23095703,27.3885498,198,27.34033203,2.67221498
Sun Dec 30 20:38:54 EST 2012,30-Dec-2012 20:38:55.988,-85.62545736666667,38.14724123333333,11.266334,2.0,200.7,273.9,-0.74530536,8.47294521,-0.98066497,-0.13257408,32.92090607,658.46453857,25.20207024,203,24.85484695,3.92552638
Sun Dec 30 20:38:59 EST 2012,30-Dec-2012 20:39:01.018,-85.62612243333334,38.1472733,12.501,2.0,199.5,273.6,0.09806649,11.45416737,-0.4314926,0.16311431,29.79646873,654.52758789,27.96394157,208,27.96170425,4.60712576
Sun Dec 30 20:39:04 EST 2012,30-Dec-2012 20:39:05.985,-85.62682105,38.1473148,11.626445,2.0,199.1,274.2,-0.8237586,10.51272869,1.45138419,0.07969499,83.94831085,653.215271,26.00761604,213,24.23347664,6.53381348
Sun Dec 30 20:39:09 EST 2012,30-Dec-2012 20:39:10.987,-85.6274026,38.14738135,9.311444,2.0,198.6,284.9,-1.33370435,10.12046242,1.0983448,0.04121542,82.9645462,651.5748291,20.82910728,218,20.50524902,8.29989815
Sun Dec 30 20:39:14 EST 2012,30-Dec-2012 20:39:16.002,-85.62787616666667,38.147398333333335,6.739222,2.0,197.7,262.1,-0.98066497,9.76742363,0.5491724,-0.00312746,36.56839371,648.62200928,15.07520962,223,9.32056808,9.76400089
Sun Dec 30 20:39:19 EST 2012,30-Dec-2012 20:39:20.995,-85.62806005,38.14737026666667,1.9548889,2.0,197.2,250.7,-2.98122144,9.77723026,-0.56878567,0.03821528,6.27725935,646.98162842,4.372962,228,11.80605221,9.91162968
Sun Dec 30 20:39:24 EST 2012,30-Dec-2012 20:39:25.987,-85.62812163333334,38.14714058333333,8.797,2.0,197.9,174.9,-0.0588399,10.19891548,-0.76491868,0.03722417,9.32383633,649.27819824,19.67832756,233,22.36936378,9.84258556
Sun Dec 30 20:39:29 EST 2012,30-Dec-2012 20:39:31.017,-85.62804878333333,38.146650783333335,12.6038885,2.0,197.9,173.4,-0.0784532,8.75733852,-0.70607877,-0.10973012,24.37053871,649.27819824,28.1940937,238,27.34033203,10.01344013
Sun Dec 30 20:39:34 EST 2012,30-Dec-2012 20:39:36.045,-85.62796481666666,38.14609135,12.346666,2.0,198.0,173.5,-0.46091253,10.49311543,0.78453195,0.06829083,26.37720299,649.60632324,27.61870575,243,27.96170425,10.43136978
Sun Dec 30 20:39:39 EST 2012,30-Dec-2012 20:39:40.995,-85.62788376666667,38.14554955,11.626445,2.0,198.8,173.1,-0.65704554,9.96355629,-1.8436501,0.02970588,74.83764648,652.23095703,26.00761604,248,24.85484695,11.33027267
Sun Dec 30 20:39:44 EST 2012,30-Dec-2012 20:39:46.004,-85.6277643,38.1451084,8.488334,2.0,199.8,154.1,-1.33370435,9.53206348,-0.16671304,-0.02407753,11.38206005,655.51184082,18.98786163,253,21.12662125,12.188097
Sun Dec 30 20:39:49 EST 2012,30-Dec-2012 20:39:50.980,-85.62730175,38.14481463333333,13.015445,2.0,198.9,122.5,0.1569064,9.41438389,0.1569064,-0.0454191,22.86916924,652.559021,29.11471939,258,31.06855965,12.1979599
Sun Dec 30 20:39:54 EST 2012,30-Dec-2012 20:39:55.986,-85.62661821666667,38.144480083333335,14.507334,2.0,197.1,122.2,-1.21602452,10.13026905,1.80442357,0.03036797,21.84555817,646.65356445,32.45198059,263,32.93267441,12.80826855
Sun Dec 30 20:39:59 EST 2012,30-Dec-2012 20:40:00.990,-85.62590375,38.144124383333335,14.970333,2.0,197.6,122.6,0,11.41493988,-1.05911815,0.16324246,37.98552322,648.29400635,33.48767853,268,32.93267441,13.19062901
Sun Dec 30 20:40:04 EST 2012,30-Dec-2012 20:40:05.989,-85.62521216666667,38.14376943333333,14.198667,2.0,199.4,123.4,0.31381279,9.13979721,0.2745862,-0.072707,18.49227715,654.19946289,31.76151276,273,31.68992996,13.54482651
Sun Dec 30 20:40:09 EST 2012,30-Dec-2012 20:40:10.988,-85.62452736666667,38.14341318333334,14.661667,2.0,200.8,124.0,-0.58839899,9.37515736,3.60884714,0.02043021,31.12317276,658.79266357,32.79721451,278,32.93267441,13.68626976
Sun Dec 30 20:40:14 EST 2012,30-Dec-2012 20:40:16.016,-85.62381216666667,38.143050366666664,15.073222,2.0,201.1,123.4,-0.64723891,9.88510323,-0.5491724,0.00600612,32.4506073,659.7769165,33.71783829,283,33.55404282,14.02858734
Sun Dec 30 20:40:19 EST 2012,30-Dec-2012 20:40:20.987,-85.62308216666666,38.142675616666665,15.433333,2.0,201.5,123.1,0.23535959,10.9442215,2.54972887,0.14038873,31.13298798,661.0892334,34.52338028,288,34.79678726,14.36330128
Sun Dec 30 20:40:24 EST 2012,30-Dec-2012 20:40:25.987,-85.62233985,38.14229278333333,15.690556,2.0,201.9,122.8,0,11.14035416,-1.76519692,0.14442158,46.33272934,662.40155029,35.09877396,293,34.17541504,14.71816635
Sun Dec 30 20:40:29 EST 2012,30-Dec-2012 20:40:31.024,-85.62160005,38.141907333333336,15.5876665,2.0,201.3,123.7,-0.2941995,10.04200935,3.49116731,0.07880485,35.72094727,660.43310547,34.8686142,298,35.41815948,15.08311939
Sun Dec 30 20:40:34 EST 2012,30-Dec-2012 20:40:35.987,-85.62083935,38.14151015,16.307888,2.0,200.2,122.9,-0.28439283,11.61107349,-0.62762558,0.18032026,37.8974762,656.82415771,36.47970581,303,36.03952789,15.40505981
Sun Dec 30 20:40:39 EST 2012,30-Dec-2012 20:40:40.989,-85.62006646666667,38.14110886666667,16.050667,2.0,200.3,123.1,-0.58839899,9.57129002,-1.80442357,-0.01069409,36.68541336,657.15222168,35.90431595,308,35.41815948,15.77821445
Sun Dec 30 20:40:44 EST 2012,30-Dec-2012 20:40:46.006,-85.6193187,38.14071856666666,15.279,2.0,201.2,123.2,0.4118793,9.17902374,3.49116731,0.15255737,31.59509277,660.10498047,34.17815018,313,33.55404282,16.15830612
Sun Dec 30 20:40:49 EST 2012,30-Dec-2012 20:40:50.985,-85.61858875,38.140347033333335,15.227555,2.0,202.5,122.9,0.39226598,10.19891548,-3.37348747,0.09041381,30.89298058,664.37005615,34.0630722,318,34.17541504,16.38239288
Sun Dec 30 20:40:54 EST 2012,30-Dec-2012 20:40:55.980,-85.61786075,38.139977,15.227555,2.0,203.6,122.6,-0.20593965,11.33648682,-2.00055647,0.16829109,30.88848686,667.97900391,34.0630722,323,34.17541504,16.64059258
Sun Dec 30 20:40:59 EST 2012,30-Dec-2012 20:41:01.192,-85.61713801666667,38.13958658333333,15.279,2.0,203.4,126.8,-0.2157463,10.08123589,1.25525117,0.03046012,111.0370636,667.32281494,34.17815018,328,32.93267441,16.93585777
Sun Dec 30 20:41:04 EST 2012,30-Dec-2012 20:41:05.981,-85.6165146,38.13915836666666,12.295222,2.0,202.2,133.1,-0.4314926,9.88510323,2.19668961,0.02781534,120.67570496,663.38580322,27.50362778,333,25.47621918,16.96383286
Sun Dec 30 20:41:09 EST 2012,30-Dec-2012 20:41:10.981,-85.6161105,38.13886516666667,6.5334444,2.0,201.7,131.5,0.90221179,11.33648682,0.50994581,0.15506613,19.06301689,661.74542236,14.61489868,338,12.42742348,17.61835861
Sun Dec 30 20:41:14 EST 2012,30-Dec-2012 20:41:15.987,-85.61581526666667,38.13865356666667,9.208555,2.0,201.6,132.3,-0.0588399,10.3950491,-0.57859236,0.05593729,9.83018017,661.4173584,20.59895134,343,22.9907341,17.47284508
Sun Dec 30 20:41:19 EST 2012,30-Dec-2012 20:41:20.980,-85.61534763333333,38.13831613333333,12.398111,2.0,201.8,131.9,-0.94143838,11.53262043,0.33342609,-0.09802407,32.39143372,662.07348633,27.73378372,348,28.58307457,17.48267746
Sun Dec 30 20:41:24 EST 2012,30-Dec-2012 20:41:25.982,-85.61480183333333,38.1379408,12.346666,2.0,202.0,128.6,-0.56878567,11.22861385,1.21602452,0.14740276,94.33930969,662.72967529,27.61870575,353,27.96170425,17.77009773
Sun Dec 30 20:41:29 EST 2012,30-Dec-2012 20:41:31.007,-85.61421948333333,38.137671166666664,10.803333,2.0,201.8,109.2,-2.15746284,10.3362093,0.2549729,0.07130373,107.26728821,662.07348633,24.16636658,358,22.36936378,18.29131508
Sun Dec 30 20:41:34 EST 2012,30-Dec-2012 20:41:35.982,-85.61371603333333,38.13760691666667,6.945,2.0,201.9,100.7,2.1182363,10.16949558,2.3928225,0.08126724,23.64678192,662.40155029,15.53552341,363,13.67016602,19.11713409
Sun Dec 30 20:41:39 EST 2012,30-Dec-2012 20:41:40.978,-85.6135255,38.13735435,8.848444,2.0,201.4,179.1,-0.2941995,9.91452312,-0.45110589,0.00678694,8.99246788,660.7611084,19.79340363,368,22.9907341,18.99977303
Sun Dec 30 20:41:44 EST 2012,30-Dec-2012 20:41:45.981,-85.61356288333333,38.136830716666665,13.735666,2.0,199.4,184.0,0.17651969,10.38524246,-0.1569064,0.0535543,21.45345879,654.19946289,30.725811,373,31.68992996,18.97420883
Sun Dec 30 20:41:49 EST 2012,30-Dec-2012 20:41:50.985,-85.6136233,38.13615841666667,15.5876665,2.0,199.1,183.9,-0.56878567,10.10084915,-2.6674087,0.06116486,21.52899742,653.215271,34.8686142,378,35.41815948,18.96840286
Sun Dec 30 20:41:54 EST 2012,30-Dec-2012 20:41:55.982,-85.61368603333334,38.135445383333334,15.5876665,2.0,200.7,183.9,-0.74530536,10.78731441,1.6475172,0.10960877,33.47209167,658.46453857,34.8686142,383,35.41815948,19.090765
Sun Dec 30 20:41:59 EST 2012,30-Dec-2012 20:42:00.997,-85.61375315,38.13474183333334,15.5876665,2.0,201.5,184.1,0.09806649,9.02211761,-3.72652698,-0.01025814,23.29787254,661.0892334,34.8686142,388,34.79678726,19.45862961
Sun Dec 30 20:42:04 EST 2012,30-Dec-2012 20:42:05.985,-85.61382643333333,38.13402205,16.668,2.0,202.2,185.3,-1.18660462,8.96327782,-0.23535959,-0.08338594,23.77942276,663.38580322,37.28525162,393,37.90364456,19.51337814
Sun Dec 30 20:42:09 EST 2012,30-Dec-2012 20:42:10.980,-85.6139211,38.133255033333334,17.285334,2.0,202.5,185.5,-1.6475172,8.77695179,2.31436944,-0.06496388,29.38397026,664.37005615,38.66618729,398,38.52501297,19.78824806
Sun Dec 30 20:42:14 EST 2012,30-Dec-2012 20:42:16.008,-85.61401603333333,38.13246255,18.108444,2.0,201.3,185.1,-0.34323275,10.00278282,1.49061072,0.02614689,24.19834518,660.43310547,40.50743484,403,41.63187027,20.04710197
Sun Dec 30 20:42:19 EST 2012,30-Dec-2012 20:42:20.975,-85.6141037,38.13161983333333,18.931555,2.0,200.5,183.9,-0.86298519,11.33648682,2.31436944,0.17735946,127.96799469,657.80841064,42.3486824,408,42.25324249,20.16546631
Sun Dec 30 20:42:24 EST 2012,30-Dec-2012 20:42:26.088,-85.61416075,38.13079213333334,17.594,2.0,200.6,182.8,0.46091253,10.3950491,1.42196417,0.06517982,169.80184937,658.13647461,39.35665512,413,38.52501297,20.19216156
Sun Dec 30 20:42:29 EST 2012,30-Dec-2012 20:42:30.982,-85.61421505,38.13001061666667,17.799778,2.0,198.3,183.1,0.4314926,10.40485573,-0.74530536,0.05890679,29.66967583,650.59057617,39.81697083,418,41.01049805,20.49256325
Sun Dec 30 20:42:34 EST 2012,30-Dec-2012 20:42:35.982,-85.61427041666667,38.1291689,19.497444,2.0,196.8,183.0,-1.25525117,9.53206348,2.74586201,0.01388609,35.64420319,645.66931152,43.6145401,423,44.11735535,20.57493401
Sun Dec 30 20:42:39 EST 2012,30-Dec-2012 20:42:40.987,-85.61432556666666,38.12828955,19.034445,2.0,198.1,183.0,-0.47071919,9.21825123,0.8237586,-0.06071484,25.51898193,649.93438721,42.57884216,428,42.8746109,20.76523018
Sun Dec 30 20:42:44 EST 2012,30-Dec-2012 20:42:46.014,-85.61440345,38.1274231,19.394556,2.0,200.2,185.0,-1.01989162,11.06190109,-0.79433864,0.12993085,31.58510399,656.82415771,43.38438416,433,42.8746109,20.84599686
Sun Dec 30 20:42:49 EST 2012,30-Dec-2012 20:42:50.985,-85.61450015,38.12656388333333,18.468555,2.0,201.7,185.4,0.66685218,11.14035416,1.372931,0.14086306,51.96800232,661.74542236,41.31298447,438,40.38912582,21.0364399
Sun Dec 30 20:42:54 EST 2012,30-Dec-2012 20:42:55.988,-85.61459088333334,38.12575631666667,17.902666,2.0,202.1,185.2,-1.41215754,8.43371868,0.8237586,-0.12964785,33.17545319,663.05773926,40.04711914,443,40.38912582,21.19584465
Sun Dec 30 20:42:59 EST 2012,30-Dec-2012 20:43:00.977,-85.61467818333334,38.12496071666666,17.02811,2.0,202.9,184.4,-0.8237586,9.29670429,-0.86298519,-0.04991013,110.01773071,665.68237305,38.09079742,448,36.66090012,21.39546585
Sun Dec 30 20:43:04 EST 2012,30-Dec-2012 20:43:05.981,-85.614722,38.1242807,11.986555,2.0,203.2,184.4,-0.62762558,9.74780941,3.88343334,0.06616604,100.90398407,666.66668701,26.81315804,453,21.74799156,21.41691399
Sun Dec 30 20:43:09 EST 2012,30-Dec-2012 20:43:10.975,-85.61476115,38.1239036,6.584889,2.0,203.1,179.1,-1.9221034,9.49283695,0.45110589,-0.01698112,14.23452187,666.33862305,14.72997665,458,17.39839363,21.67806244
Sun Dec 30 20:43:14 EST 2012,30-Dec-2012 20:43:15.986,-85.61445071666667,38.12369335,10.031667,2.0,203.2,85.2,-0.39226598,9.16921711,-1.25525117,-0.06111223,8.13934422,666.66668701,22.4401989,463,25.47621918,21.54858398
Sun Dec 30 20:43:19 EST 2012,30-Dec-2012 20:43:20.975,-85.61377053333334,38.12386231666667,14.353,2.0,203.9,69.4,0.50994581,10.41466236,0.50994581,0.0588218,13.66139984,668.96325684,32.10674667,468,34.17541504,21.45460892
Sun Dec 30 20:43:24 EST 2012,30-Dec-2012 20:43:25.985,-85.61294605,38.124177616666664,17.696888,2.0,204.8,57.3,1.01989162,9.34573746,-0.92182505,-0.04243129,12.27683449,671.91601562,39.58680725,473,41.63187027,21.36198044
Sun Dec 30 20:43:29 EST 2012,30-Dec-2012 20:43:30.999,-85.61212273333334,38.12475501666667,20.423445,2.0,206.1,41.8,1.6475172,10.63040829,-0.0588399,0.09122515,21.18624496,676.18115234,45.6859436,478,45.9814682,21.30891609
Sun Dec 30 20:43:34 EST 2012,30-Dec-2012 20:43:35.980,-85.61122483333334,38.12540886666667,22.738445,2.0,206.4,55.9,0.78453195,12.08179283,2.23591614,0.24968469,26.48443794,677.16534424,50.86445236,483,52.19517899,21.27155495
Sun Dec 30 20:43:39 EST 2012,30-Dec-2012 20:43:40.986,-85.61001676666666,38.12591,25.053444,2.0,204.7,62.2,-0.70607877,9.64974308,-1.72597039,-0.0034945,19.95670509,671.58789062,56.04295731,488,57.16614914,21.27884483
Sun Dec 30 20:43:44 EST 2012,30-Dec-2012 20:43:45.987,-85.60871901666667,38.12649316666667,27.059778,2.0,202.4,59.6,-0.79433864,10.15968895,-1.52983737,0.04508924,28.90612602,664.04199219,60.53099823,493,60.89437866,21.33810043
Sun Dec 30 20:43:49 EST 2012,30-Dec-2012 20:43:50.981,-85.60737923333333,38.127162266666666,28.448778,2.0,200.1,55.8,-0.1569064,11.45416737,0.78453195,0.1650883,36.5724678,656.49609375,63.63809967,498,63.37985992,21.42159653
Sun Dec 30 20:43:54 EST 2012,30-Dec-2012 20:43:55.977,-85.6060533,38.12793703333333,28.963223,2.0,197.9,51.0,0.60801226,11.4933939,0.31381279,0.16831625,32.44536591,649.27819824,64.78888702,503,64.62260437,21.58645821
Sun Dec 30 20:43:59 EST 2012,30-Dec-2012 20:44:00.997,-85.6048015,38.12881371666667,29.374777,2.0,195.3,46.0,0.31381279,11.92488575,1.41215754,0.2191385,53.59070587,640.74804688,65.70950317,508,64.00123596,21.78271294
Sun Dec 30 20:44:04 EST 2012,30-Dec-2012 20:44:05.976,-85.60364623333334,38.129751516666666,28.963223,2.0,192.8,43.4,-0.1372931,11.57184696,2.47127581,0.20091987,40.66944122,632.54595947,64.78888702,513,64.00123596,22.00379181
Sun Dec 30 20:44:09 EST 2012,30-Dec-2012 20:44:10.984,-85.60249451666667,38.1307021,29.632,2.0,190.6,44.0,0.39226598,10.27736855,0.37265268,0.04373503,23.87022591,625.328125,66.28488922,518,66.48671722,22.08356476
Sun Dec 30 20:44:14 EST 2012,30-Dec-2012 20:44:15.982,-85.60129801666666,38.1316828,30.403667,2.0,189.6,43.7,-0.0392266,8.04145241,-0.1176798,-0.18554032,23.56493378,622.04724121,68.01106262,523,67.72946167,22.14211655
Sun Dec 30 20:44:19 EST 2012,30-Dec-2012 20:44:20.977,-85.60009845,38.13266901666667,30.249332,2.0,192.6,43.7,-0.56878567,10.9442215,0.90221179,0.11554611,22.84857368,631.88977051,67.66582489,528,67.10808563,22.15640831
Sun Dec 30 20:44:24 EST 2012,30-Dec-2012 20:44:25.986,-85.59891031666666,38.133648183333335,30.095,2.0,196.5,44.0,-0.78453195,9.45361042,0.19613299,-0.03816766,24.95130348,644.68505859,67.32059479,533,66.48671722,22.16327095
Sun Dec 30 20:44:29 EST 2012,30-Dec-2012 20:44:30.985,-85.59772458333333,38.134624333333335,29.837778,2.0,200.4,43.7,0.1176798,9.17902374,-1.29447782,-0.06034261,26.128685,657.48028564,66.74520874,538,65.86534882,22.17630577
Sun Dec 30 20:44:34 EST 2012,30-Dec-2012 20:44:35.982,-85.59655726666666,38.13558608333334,29.323334,2.0,204.1,43.6,0.98066497,9.37515736,0.78453195,-0.04114789,27.51121712,669.6194458,65.59442902,543,64.62260437,22.23098564
Sun Dec 30 20:44:39 EST 2012,30-Dec-2012 20:44:40.989,-85.59540418333333,38.13653866666667,29.323334,2.0,205.4,44.2,-0.0196133,10.82654095,-0.90221179,0.10209239,31.46107674,673.88452148,65.59442902,548,65.24397278,22.29396057
Sun Dec 30 20:44:44 EST 2012,30-Dec-2012 20:44:46.011,-85.59418245,38.13746535,30.300777,2.0,204.4,48.7,-0.0784532,11.33648682,1.0983448,0.15568602,61.10871887,670.6036377,67.78090668,553,67.72946167,22.34926605
Sun Dec 30 20:44:49 EST 2012,30-Dec-2012 20:44:50.985,-85.59284001666667,38.138324133333334,30.043556,2.0,201.1,53.8,0.0588399,12.5917387,1.05911815,0.14760864,44.29999924,659.7769165,67.20552063,558,65.86534882,22.45552635
Sun Dec 30 20:44:54 EST 2012,30-Dec-2012 20:44:55.983,-85.59143385,38.139072666666664,29.786333,2.0,197.5,58.2,-0.4314926,9.76742363,-1.01989162,-0.16372365,65.61009216,647.96588135,66.63012695,563,65.24397278,22.71483421
