"TYPE","TIME","LAT","LON","ALT","BEARING","ACCURACY","SPEED","NAME","DESCRIPTION","SEGMENT"
"TRACK",,,,,,,,"Home To Work Via Westport Lite","",
"P","2017-05-01T12:51:02Z","38.301272","-85.472229","181.89999389648438","301.20001220703125","2.0","6.900000095367432",,,"0"
"P","2017-05-01T12:51:04Z","38.30136","-85.472433","182.0","298.1000061035156","2.4494898319244385","9.300000190734863",,,"0"
"P","2017-05-01T12:51:06Z","38.30142","-85.472673","184.60000610351563","293.79998779296875","2.4494898319244385","10.600000381469727",,,"0"
"P","2017-05-01T12:51:08Z","38.301506","-85.472938","186.5","292.8999938964844","2.4494898319244385","11.600000381469727",,,"0"
"P","2017-05-01T12:51:10Z","38.301596","-85.473196","187.3000030517578","293.79998779296875","2.4494898319244385","11.800000190734863",,,"0"
"P","2017-05-01T12:51:12Z","38.301684","-85.473472","187.89999389648438","293.8999938964844","2.4494898319244385","12.0",,,"0"
"P","2017-05-01T12:51:14Z","38.301767","-85.473744","189.3000030517578","293.5","2.1213202476501465","12.100000381469727",,,"0"
"P","2017-05-01T12:51:16Z","38.301883","-85.473988","188.3000030517578","295.8999938964844","2.8284270763397217","12.300000190734863",,,"0"
"P","2017-05-01T12:51:18Z","38.301974","-85.47423","187.6999969482422","296.29998779296875","2.4494898319244385","11.699999809265137",,,"0"
"P","2017-05-01T12:51:20Z","38.302063","-85.47447","187.60000610351563","295.20001220703125","2.1213202476501465","11.399999618530273",,,"0"
"P","2017-05-01T12:51:22Z","38.302129","-85.474731","186.1999969482422","290.29998779296875","1.7320507764816284","10.600000381469727",,,"0"
"P","2017-05-01T12:51:25Z","38.302234","-85.474956","187.0","300.6000061035156","2.1213202476501465","6.800000190734863",,,"0"
"P","2017-05-01T12:51:31Z","38.30248","-85.474968","186.5","21.200000762939453","1.7320507764816284","6.699999809265137",,,"0"
"P","2017-05-01T12:51:34Z","38.302694","-85.474818","187.10000610351563","24.600000381469727","2.1213202476501465","9.100000381469727",,,"0"
"P","2017-05-01T12:51:37Z","38.302936","-85.474676","187.5","24.799999237060547","1.7320507764816284","9.199999809265137",,,"0"
"P","2017-05-01T12:51:41Z","38.303124","-85.474557","188.1999969482422","28.0","1.7320507764816284","4.099999904632568",,,"0"
"P","2017-05-01T12:51:48Z","38.303323","-85.474616","190.1999969482422","307.29998779296875","2.1213202476501465","5.599999904632568",,,"0"
"P","2017-05-01T12:51:52Z","38.303471","-85.475027","191.10000610351563","292.79998779296875","1.7320507764816284","10.300000190734863",,,"0"
"P","2017-05-01T12:51:54Z","38.303544","-85.475289","190.5","292.79998779296875","1.7320507764816284","11.300000190734863",,,"0"
"P","2017-05-01T12:51:56Z","38.303636","-85.475552","191.1999969482422","292.0","2.4494898319244385","12.300000190734863",,,"0"
"P","2017-05-01T12:51:58Z","38.30371","-85.475844","191.1999969482422","289.8999938964844","1.7320507764816284","13.100000381469727",,,"0"
"P","2017-05-01T12:52:01Z","38.303802","-85.476178","192.0","290.79998779296875","1.5","13.600000381469727",,,"0"
"P","2017-05-01T12:52:03Z","38.303883","-85.476469","193.0","291.20001220703125","1.5","13.300000190734863",,,"0"
"P","2017-05-01T12:52:05Z","38.303965","-85.476736","193.89999389648438","292.8999938964844","2.4494898319244385","12.399999618530273",,,"0"
"P","2017-05-01T12:52:07Z","38.304075","-85.476917","194.0","308.3999938964844","4.0","10.899999618530273",,,"0"
"P","2017-05-01T12:52:09Z","38.304219","-85.477114","194.8000030517578","323.0","4.898979663848877","11.100000381469727",,,"0"
"P","2017-05-01T12:52:11Z","38.304375","-85.477268","197.6999969482422","325.8999938964844","4.898979663848877","10.800000190734863",,,"0"
"P","2017-05-01T12:52:14Z","38.304651","-85.477507","199.3000030517578","326.8999938964844","4.242640495300293","9.0",,,"0"
"P","2017-05-01T12:52:18Z","38.304827","-85.477632","199.3000030517578","332.6000061035156","3.464101552963257","3.700000047683716",,,"0"
"P","2017-05-01T12:52:24Z","38.304834","-85.477937","197.8000030517578","244.10000610351563","2.4494898319244385","5.800000190734863",,,"0"
"P","2017-05-01T12:52:27Z","38.304682","-85.478158","197.1999969482422","230.6999969482422","2.1213202476501465","8.399999618530273",,,"0"
"P","2017-05-01T12:52:29Z","38.304554","-85.478352","196.8000030517578","230.39999389648438","2.4494898319244385","10.300000190734863",,,"0"
"P","2017-05-01T12:52:31Z","38.304395","-85.478567","196.1999969482422","229.3000030517578","2.1213202476501465","11.800000190734863",,,"0"
"P","2017-05-01T12:52:33Z","38.304207","-85.478803","195.1999969482422","227.8000030517578","2.1213202476501465","12.899999618530273",,,"0"
"P","2017-05-01T12:52:35Z","38.30404","-85.479026","193.3000030517578","226.8000030517578","2.1213202476501465","13.399999618530273",,,"0"
"P","2017-05-01T12:52:37Z","38.303854","-85.47928","191.1999969482422","226.6999969482422","2.1213202476501465","14.300000190734863",,,"0"
"P","2017-05-01T12:52:39Z","38.303682","-85.479555","190.89999389648438","228.5","2.1213202476501465","14.5",,,"0"
"P","2017-05-01T12:52:41Z","38.30353","-85.479781","191.0","229.1999969482422","2.1213202476501465","14.100000381469727",,,"0"
"P","2017-05-01T12:52:43Z","38.303341","-85.480033","189.89999389648438","228.6999969482422","2.1213202476501465","14.300000190734863",,,"0"
"P","2017-05-01T12:52:45Z","38.303169","-85.480278","189.0","228.8000030517578","2.1213202476501465","14.100000381469727",,,"0"
"P","2017-05-01T12:52:47Z","38.303017","-85.480506","186.60000610351563","229.1999969482422","2.1213202476501465","13.600000381469727",,,"0"
"P","2017-05-01T12:52:49Z","38.302859","-85.480736","187.1999969482422","228.6999969482422","2.1213202476501465","13.5",,,"0"
"P","2017-05-01T12:52:51Z","38.302698","-85.480957","186.89999389648438","228.5","1.7320507764816284","12.800000190734863",,,"0"
"P","2017-05-01T12:52:53Z","38.302556","-85.48117","186.3000030517578","230.0","1.4142135381698608","12.0",,,"0"
"P","2017-05-01T12:52:56Z","38.302377","-85.481429","185.1999969482422","229.5","2.1213202476501465","10.800000190734863",,,"0"
"P","2017-05-01T12:52:58Z","38.302251","-85.481615","184.6999969482422","228.1999969482422","2.1213202476501465","10.300000190734863",,,"0"
"P","2017-05-01T12:53:00Z","38.302131","-85.481805","184.39999389648438","229.6999969482422","2.8284270763397217","10.199999809265137",,,"0"
"P","2017-05-01T12:53:03Z","38.302011","-85.481988","184.60000610351563","230.39999389648438","2.8284270763397217","9.100000381469727",,,"0"
"P","2017-05-01T12:53:06Z","38.30188","-85.482198","184.39999389648438","231.8000030517578","2.1213202476501465","7.5",,,"0"
"P","2017-05-01T12:53:13Z","38.301773","-85.482415","182.3000030517578","232.5","4.242640495300293","2.4000000953674316",,,"0"
"P","2017-05-01T12:53:17Z","38.301669","-85.482605","181.5","232.1999969482422","8.485280990600586","4.800000190734863",,,"0"
"P","2017-05-01T12:53:20Z","38.301549","-85.482798","180.60000610351563","229.39999389648438","8.485280990600586","7.099999904632568",,,"0"
"P","2017-05-01T12:53:23Z","38.301388","-85.483071","179.10000610351563","233.10000610351563","6.928203105926514","10.100000381469727",,,"0"
"P","2017-05-01T12:53:25Z","38.301231","-85.483281","178.60000610351563","231.6999969482422","4.898979663848877","11.5",,,"0"
"P","2017-05-01T12:53:27Z","38.301048","-85.483565","178.8000030517578","231.6999969482422","4.898979663848877","13.199999809265137",,,"0"
"P","2017-05-01T12:53:29Z","38.300874","-85.483845","181.10000610351563","233.8000030517578","3.464101552963257","14.100000381469727",,,"0"
"P","2017-05-01T12:53:32Z","38.300602","-85.484272","184.3000030517578","235.1999969482422","3.464101552963257","14.0",,,"0"
"P","2017-05-01T12:53:34Z","38.300436","-85.484616","190.89999389648438","243.3000030517578","4.242640495300293","14.199999809265137",,,"0"
"P","2017-05-01T12:53:36Z","38.30034","-85.484939","193.1999969482422","249.1999969482422","3.464101552963257","13.600000381469727",,,"0"
"P","2017-05-01T12:53:38Z","38.300272","-85.485211","194.1999969482422","250.60000610351563","3.464101552963257","12.300000190734863",,,"0"
"P","2017-05-01T12:53:40Z","38.300212","-85.485482","194.39999389648438","251.60000610351563","3.464101552963257","12.800000190734863",,,"0"
"P","2017-05-01T12:53:42Z","38.300145","-85.485771","194.0","251.0","3.464101552963257","12.800000190734863",,,"0"
"P","2017-05-01T12:53:44Z","38.300072","-85.486058","194.0","251.6999969482422","3.464101552963257","12.600000381469727",,,"0"
"P","2017-05-01T12:53:46Z","38.299987","-85.48638","194.10000610351563","252.0","3.0","13.199999809265137",,,"0"
"P","2017-05-01T12:53:48Z","38.299893","-85.486697","194.5","249.8000030517578","2.4494898319244385","13.600000381469727",,,"0"
"P","2017-05-01T12:53:50Z","38.299821","-85.487005","194.5","251.6999969482422","2.4494898319244385","13.5",,,"0"
"P","2017-05-01T12:53:52Z","38.29976","-85.487326","195.39999389648438","252.5","2.0","13.899999618530273",,,"0"
"P","2017-05-01T12:53:54Z","38.299676","-85.487644","195.1999969482422","250.39999389648438","2.0","13.899999618530273",,,"0"
"P","2017-05-01T12:53:56Z","38.29959","-85.487977","196.3000030517578","249.1999969482422","2.4494898319244385","15.0",,,"0"
"P","2017-05-01T12:53:58Z","38.299514","-85.488361","195.3000030517578","250.6999969482422","3.0","15.600000381469727",,,"0"
"P","2017-05-01T12:54:00Z","38.299428","-85.488747","200.39999389648438","251.6999969482422","3.464101552963257","16.600000381469727",,,"0"
"P","2017-05-01T12:54:02Z","38.299344","-85.489124","204.60000610351563","253.6999969482422","4.0","15.899999618530273",,,"0"
"P","2017-05-01T12:54:04Z","38.299248","-85.489462","205.8000030517578","251.8000030517578","4.898979663848877","14.899999618530273",,,"0"
"P","2017-05-01T12:54:06Z","38.299161","-85.489814","205.5","250.6999969482422","6.0","15.199999809265137",,,"0"
"P","2017-05-01T12:54:08Z","38.299025","-85.490268","207.39999389648438","252.60000610351563","4.898979663848877","14.800000190734863",,,"0"
"P","2017-05-01T12:54:10Z","38.298922","-85.490593","207.39999389648438","249.5","4.0","14.300000190734863",,,"0"
"P","2017-05-01T12:54:12Z","38.298819","-85.490923","206.89999389648438","249.3000030517578","4.0","15.100000381469727",,,"0"
"P","2017-05-01T12:54:14Z","38.298744","-85.491278","206.6999969482422","252.3000030517578","4.0","15.5",,,"0"
"P","2017-05-01T12:54:16Z","38.298677","-85.491674","206.5","254.1999969482422","3.464101552963257","15.699999809265137",,,"0"
"P","2017-05-01T12:54:18Z","38.298605","-85.492055","206.1999969482422","252.89999389648438","3.0","16.299999237060547",,,"0"
"P","2017-05-01T12:54:20Z","38.298507","-85.492409","206.3000030517578","249.8000030517578","3.0","16.5",,,"0"
"P","2017-05-01T12:54:22Z","38.298407","-85.492776","205.5","249.60000610351563","3.0","17.0",,,"0"
"P","2017-05-01T12:54:24Z","38.298309","-85.493169","204.10000610351563","250.5","3.0","17.700000762939453",,,"0"
"P","2017-05-01T12:54:26Z","38.2982","-85.493566","203.6999969482422","250.3000030517578","3.0","17.799999237060547",,,"0"
"P","2017-05-01T12:54:28Z","38.298088","-85.493996","203.6999969482422","250.60000610351563","3.0","17.600000381469727",,,"0"
"P","2017-05-01T12:54:30Z","38.298008","-85.494387","201.5","252.0","2.4494898319244385","17.399999618530273",,,"0"
"P","2017-05-01T12:54:32Z","38.29792","-85.494783","201.1999969482422","253.10000610351563","2.4494898319244385","17.100000381469727",,,"0"
"P","2017-05-01T12:54:34Z","38.297839","-85.495159","200.89999389648438","253.10000610351563","2.4494898319244385","16.600000381469727",,,"0"
"P","2017-05-01T12:54:36Z","38.29778","-85.495512","201.5","256.70001220703125","2.4494898319244385","15.699999809265137",,,"0"
"P","2017-05-01T12:54:38Z","38.297751","-85.495864","202.10000610351563","263.6000061035156","3.0","15.300000190734863",,,"0"
"P","2017-05-01T12:54:41Z","38.29773","-85.496295","202.3000030517578","266.70001220703125","3.0","16.700000762939453",,,"0"
