"TYPE","TIME","LAT","LON","ALT","BEARING","ACCURACY","SPEED","NAME","DESCRIPTION","SEGMENT"
"TRACK",,,,,,,,"Home To Work Via I64 Lite","",
"P","2017-05-03T11:39:08Z","38.241441","-85.503963","186.6999969482422","184.10000610351563","1.5","25.899999618530273",,,"0"
"P","2017-05-03T11:39:09Z","38.241219","-85.504","186.60000610351563","185.1999969482422","1.7320507764816284","25.299999237060547",,,"0"
"P","2017-05-03T11:39:10Z","38.241001","-85.504027","186.89999389648438","185.1999969482422","1.7320507764816284","25.0",,,"0"
"P","2017-05-03T11:39:11Z","38.240784","-85.504058","187.0","185.1999969482422","1.7320507764816284","24.600000381469727",,,"0"
"P","2017-05-03T11:39:12Z","38.240553","-85.504074","187.10000610351563","184.60000610351563","1.7320507764816284","24.799999237060547",,,"0"
"P","2017-05-03T11:39:13Z","38.240336","-85.504091","187.5","184.6999969482422","1.4142135381698608","24.600000381469727",,,"0"
"P","2017-05-03T11:39:14Z","38.240122","-85.504108","187.5","184.39999389648438","1.2247449159622192","24.299999237060547",,,"0"
"P","2017-05-03T11:39:15Z","38.239914","-85.504127","187.5","184.39999389648438","1.2247449159622192","23.899999618530273",,,"0"
"P","2017-05-03T11:39:16Z","38.239714","-85.504147","187.60000610351563","184.3000030517578","1.5","23.399999618530273",,,"0"
"P","2017-05-03T11:39:17Z","38.23951","-85.504167","187.8000030517578","184.39999389648438","1.5","22.700000762939453",,,"0"
"P","2017-05-03T11:39:18Z","38.239314","-85.504189","187.89999389648438","184.6999969482422","1.2247449159622192","22.100000381469727",,,"0"
"P","2017-05-03T11:39:19Z","38.239126","-85.504202","188.1999969482422","184.6999969482422","1.2247449159622192","21.100000381469727",,,"0"
"P","2017-05-03T11:39:21Z","38.238775","-85.504263","189.3000030517578","187.5","1.2247449159622192","19.5",,,"0"
"P","2017-05-03T11:39:23Z","38.238463","-85.504294","189.39999389648438","186.5","1.2247449159622192","17.799999237060547",,,"0"
"P","2017-05-03T11:39:26Z","38.238037","-85.504352","190.89999389648438","184.89999389648438","1.5","16.600000381469727",,,"0"
"P","2017-05-03T11:39:28Z","38.237729","-85.504376","191.3000030517578","183.6999969482422","1.2247449159622192","16.600000381469727",,,"0"
"P","2017-05-03T11:39:30Z","38.237437","-85.504391","191.60000610351563","184.0","1.2247449159622192","16.100000381469727",,,"0"
"P","2017-05-03T11:39:32Z","38.237142","-85.504411","191.89999389648438","184.3000030517578","1.2247449159622192","16.600000381469727",,,"0"
"P","2017-05-03T11:39:34Z","38.236828","-85.504447","191.89999389648438","185.10000610351563","1.7320507764816284","16.799999237060547",,,"0"
"P","2017-05-03T11:39:36Z","38.23656","-85.504474","192.0","184.6999969482422","1.7320507764816284","15.600000381469727",,,"0"
"P","2017-05-03T11:39:38Z","38.23628","-85.504508","192.5","184.8000030517578","1.7320507764816284","15.699999809265137",,,"0"
"P","2017-05-03T11:39:40Z","38.235999","-85.504531","191.6999969482422","184.10000610351563","1.2247449159622192","15.899999618530273",,,"0"
"P","2017-05-03T11:39:42Z","38.235709","-85.504535","190.8000030517578","182.8000030517578","1.2247449159622192","16.0",,,"0"
"P","2017-05-03T11:39:44Z","38.235406","-85.50456","191.39999389648438","183.5","1.2247449159622192","16.5",,,"0"
"P","2017-05-03T11:39:47Z","38.234943","-85.504641","191.39999389648438","185.1999969482422","1.2247449159622192","16.799999237060547",,,"0"
"P","2017-05-03T11:39:49Z","38.234645","-85.504668","191.10000610351563","184.60000610351563","1.2247449159622192","16.5",,,"0"
"P","2017-05-03T11:39:51Z","38.234368","-85.504692","192.3000030517578","184.3000030517578","1.2247449159622192","16.0",,,"0"
"P","2017-05-03T11:39:53Z","38.234082","-85.504718","191.89999389648438","184.10000610351563","1.2247449159622192","16.200000762939453",,,"0"
"P","2017-05-03T11:39:55Z","38.233787","-85.504738","191.6999969482422","184.5","1.2247449159622192","16.600000381469727",,,"0"
"P","2017-05-03T11:39:57Z","38.233487","-85.504766","191.5","184.60000610351563","1.2247449159622192","16.799999237060547",,,"0"
"P","2017-05-03T11:39:59Z","38.233154","-85.504802","192.3000030517578","184.39999389648438","1.5","17.600000381469727",,,"0"
"P","2017-05-03T11:40:01Z","38.232832","-85.504827","192.60000610351563","183.6999969482422","1.7320507764816284","17.5",,,"0"
"P","2017-05-03T11:40:03Z","38.232509","-85.504863","192.3000030517578","184.5","1.7320507764816284","17.5",,,"0"
"P","2017-05-03T11:40:05Z","38.232198","-85.504897","192.0","184.39999389648438","1.7320507764816284","17.299999237060547",,,"0"
